,10-Jan-2020
The Nifty witnessed an intraday movement of about 98 points.The closing index was 0.33 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 35687.52
, Traded Quantity (in Lakhs), 18816.46
, Number of Trades, 11634315
, Total Market Capitalisation (Rs. Crores), 15634845.48

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     12215.90,     12271.00,     12311.20,     12213.20,     12256.80,40.9
,NIFTY50 EQL Wgt,     12432.10,     12478.65,     12529.50,     12424.05,     12461.75,29.65
,NIFTY100 EQL Wgt,     13431.00,     13474.65,     13535.90,     13424.10,     13463.50,32.5
,NIFTY100 LowVol30,      8925.35,      8961.50,      8999.10,      8948.70,      8983.30,57.95
,NIFTY Alpha 50,     13632.05,     13739.20,     13750.00,     13527.95,     13552.95,-79.1
,NIFTY MIDCAP 150,      6403.55,      6422.45,      6461.70,      6413.60,      6422.95,19.4
,NIFTY SMLCAP 50,      2909.00,      2924.10,      2944.10,      2917.50,      2934.90,25.9
,NIFTY SMLCAP 250,      5037.25,      5062.85,      5096.85,      5052.30,      5071.20,33.95
,NIFTY MIDSML 400,      5915.55,      5936.95,      5974.15,      5930.70,      5940.35,24.8
,NIFTY200 QUALTY30,      9771.90,      9807.95,      9865.40,      9800.30,      9847.00,75.1
,Nifty IT,     15925.15,     16040.65,     16059.35,     15930.65,     15959.90,34.75
,Nifty Next 50,     28484.30,     28556.70,     28680.70,     28463.25,     28556.05,71.75
,Nifty Bank,     32092.40,     32215.70,     32347.20,     31953.40,     32097.40,5
,NIFTY MIDCAP 100,     17319.65,     17376.15,     17496.60,     17355.80,     17386.35,66.7
,Nifty 500,      9943.90,      9985.00,     10023.15,      9947.35,      9978.00,34.1
,Nifty 100,     12319.70,     12372.00,     12412.95,     12316.60,     12359.70,40
,Nifty Midcap 50,      4766.10,      4781.05,      4815.25,      4769.50,      4787.70,21.6
,Nifty Realty,       305.15,       308.05,       311.75,       305.90,       310.65,5.5
,Nifty Infra,      3298.50,      3309.75,      3328.35,      3299.00,      3310.80,12.3
,Nifty Energy,     15900.35,     15972.65,     16037.70,     15872.55,     15940.15,39.8
,Nifty FMCG,     30123.60,     30244.55,     30393.20,     30183.80,     30370.45,246.85
,Nifty MNC,     13756.00,     13794.05,     13852.60,     13752.75,     13791.90,35.9
,Nifty Pharma,      8033.15,      8048.55,      8171.20,      8044.35,      8058.50,25.35
,Nifty PSE,      3183.55,      3199.95,      3228.55,      3185.05,      3207.30,23.75
,Nifty PSU Bank,      2459.85,      2468.05,      2502.65,      2450.45,      2461.40,1.55
,Nifty Serv Sector,     17534.55,     17624.60,     17662.05,     17496.00,     17557.00,22.45
,India VIX,13.9975,13.9975,14.2450,13.1775,14.0775,0.0800
,Nifty Auto,      8155.25,      8177.55,      8246.70,      8147.65,      8225.50,70.25
,Nifty Metal,      2806.80,      2820.60,      2864.55,      2803.20,      2840.75,33.95
,Nifty Media,      1767.95,      1773.60,      1796.35,      1760.85,      1770.65,2.7
,NIFTY SMLCAP 100,      6005.85,      6031.65,      6076.45,      6027.55,      6056.50,50.65
,Nifty 200,      6287.10,      6313.10,      6336.30,      6287.30,      6307.90,20.8
,Nifty Div Opps 50,      2526.35,      2541.55,      2554.85,      2534.70,      2543.20,16.85
,Nifty Commodities,      3477.55,      3490.70,      3521.65,      3472.00,      3501.15,23.6
,Nifty Consumption,      4936.50,      4955.30,      4965.65,      4941.20,      4961.60,25.1
,Nifty Fin Service,     14590.10,     14642.80,     14693.70,     14544.95,     14609.65,19.55
,Nifty50 Div Point,       118.39,       118.39,       118.39,       118.39,       118.39,0
,Nifty100 Liq 15,      3823.20,      3833.70,      3868.70,      3813.85,      3835.05,11.85
,Nifty CPSE,      1893.90,      1903.15,      1929.80,      1899.20,      1919.20,25.3
,Nifty GrowSect 15,      6390.00,      6421.00,      6444.05,      6400.65,      6427.80,37.8
,Nifty50 PR 2x Lev,      5317.05,      5364.35,      5399.20,      5314.35,      5351.95,34.9
,Nifty50 PR 1x Inv,       383.20,       381.50,       383.30,       380.25,       381.95,-1.25
,Nifty50 TR 2x Lev,      6912.35,      6973.80,      7019.15,      6908.85,      6957.75,45.4
,Nifty50 TR 1x Inv,       336.15,       334.65,       336.25,       333.55,       335.05,-1.1
,Nifty50 Value 20,      5460.45,      5496.65,      5515.40,      5476.15,      5488.10,27.65
,Nifty Mid Liq 15,      4092.95,      4108.50,      4138.10,      4096.45,      4112.35,19.4
,Nifty Pvt Bank,     17760.50,     17825.70,     17860.70,     17659.65,     17729.25,-31.25
,NIFTY100 Qualty30,      2705.70,      2716.65,      2729.70,      2713.85,      2723.45,17.75
,Nifty GS 8 13Yr,      2029.69,      2030.08,      2030.08,      2022.19,      2022.50,-7.19
,Nifty GS 10Yr,      1874.04,      1874.37,      1874.37,      1865.15,      1865.98,-8.06
,Nifty GS 10Yr Cln,       945.51,       945.51,       945.51,       940.78,       941.21,-4.3
,Nifty GS 4 8Yr,      2153.04,      2153.45,      2153.45,      2146.59,      2146.60,-6.44
,Nifty GS 11 15Yr,      2166.48,      2166.91,      2166.91,      2155.76,      2155.87,-10.61
,Nifty GS 15YrPlus,      2349.32,      2349.78,      2349.78,      2342.22,      2343.11,-6.21
,Nifty GS Compsite,      2064.40,      2064.79,      2064.79,      2056.94,      2057.16,-7.24

,ADVANCES,1024
,DECLINES,811
,UNCHANGED,133

,Total securities that have hit their price bands today,367

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,BHARTIARTL,EQ,       460.10,       457.00,-0.67,1707.98
,IBUCCREDIT,ND,       900.00,                    22500.00,25
,IBULHSGFIN,N8,       899.00,                    26970.00,30
,IBULHSGFIN,N5,       967.00,                   177532.00,210
,IBULHSGFIN,N6,       919.90,                   172791.00,190
,IBULHSGFIN,NA,       813.99,                     6439.63,8
,IBULISL,EQ,       121.45,                 56608795.70,468970
,IBVENTURES,E3,        88.90,                  7122465.10,77653
,IBVENTURES,EQ,       194.30,                119260579.50,604373
,ICFL,NC,       895.00,                    66125.00,75
,ICFL,N6,       963.57,                   273960.30,284
,ICFL,N2,       950.00,                   205155.00,217
,ICFL,N8,       761.15,                     7611.50,10
,ICFL,N3,       925.00,                   110075.00,119
,ICFL,N9,      1010.00,                    20200.00,20
,ICFL,N5,       851.20,                     8512.00,10
,ICFL,N1,       970.00,                   122650.00,127
,ICICI500,EQ,       162.53,                  4856841.22,30046
,ICICIB22,EQ,        34.35,                 40302446.45,1164504
,ICICIBANKN,EQ,       322.16,                 25107878.52,78009
,ICICIBANKP,EQ,       178.27,                    84281.08,473
,ICICIGOLD,EQ,        35.90,                  2988730.00,83400
,ICICILIQ,EQ,       999.99,                 30638968.25,30639
,ICICILOVOL,EQ,        92.52,                 20543953.79,222501
,ICICIMCAP,EQ,        66.36,                   340209.40,5125
,ICICINF100,EQ,       132.86,                  1437632.45,10821
,ICICINIFTY,EQ,       128.85,                 14874110.58,114822
,ICICINV20,EQ,        57.60,                   163206.11,2832
,ICICINXT50,EQ,        28.73,                   354172.06,12259
,ICICISENSX,EQ,       441.99,                   369078.49,832
,ICIL,EQ,        53.35,                 11336333.80,210780
,ICRA,EQ,      2928.45,                  4905964.55,1655
,IDBI,EQ,        36.35,                101115554.55,2785423
,IDBIGOLD,EQ,      3720.00,                   561801.00,151
,IDFC,EQ,        38.20,                 80811038.30,2100618
,IDFCFIRSTB,EQ,        43.95,                475454392.55,10735748
,IDFCFIRSTB,NC,      9350.00,                   224400.24,24
,IDFCFIRSTB,NA,      9700.00,                   145303.99,15
,IDFCFIRSTB,N6,      9600.00,                    76800.00,8
,IDFCFIRSTB,N2,      9930.00,                    89365.00,9
,IDFCFIRSTB,N4,      9435.00,                    75480.00,8
,IDFCFIRSTB,N1,      4950.01,                     9900.02,2
,IDFCFIRSTB,N5,      5225.00,                    10450.00,2
,IDFNIFTYET,EQ,       118.62,                    17216.21,145
,IEX,EQ,       177.80,                210756812.35,1158435
,IFBAGRO,EQ,       420.10,                  2461730.95,5765
,IFBIND,EQ,       704.00,                  8581494.75,12166
,IFCI,EQ,         6.80,                 15622233.60,2269736
,IFCI,NM,      1435.00,                   202335.39,141
,IFCI,NL,      1040.20,                    71769.30,69
,IFCI,NF,      1005.00,                    60350.00,60
,IFCI,NK,      1550.00,                    93000.00,60
,IFCI,NH,       985.00,                   933680.45,945
,IFGLEXPOR,EQ,       155.75,                  1719698.40,11002
,IGARASHI,EQ,       326.90,                 67458639.00,202867
,IGL,EQ,       418.65,                451217512.55,1075274
,IGPL,EQ,       175.35,                  5800841.60,33196
,IIFCL,N4,      1284.72,                  1427687.29,1108
,IIFCL,N1,      1132.00,                   166404.00,147
,IIFL,EQ,       151.70,                 66261750.60,424163
,IIFLFIN,ND,      1018.40,                    59067.20,58
,IIFLFIN,NG,      1041.00,                    42591.50,42
,IIFLFIN,NJ,      1005.50,                   271492.00,270
,IIFLFIN,NE,       990.00,                   496980.00,502
,IIFLFIN,NK,       942.95,                    57281.00,61
,IIFLFIN,NN,       948.50,                   953542.50,1005
,IIFLFIN,NF,       948.24,                  5021230.00,5284
,IIFLSEC,EQ,        54.20,                117689403.95,2051617
,IIFLWAM,EQ,      1137.55,                  5124812.25,4436
,IIHFL,N2,      1010.00,                  4276790.50,4227
,IIHFL,N3,      1926.00,                   217179.20,113
,IITL,EQ,        60.05,                    35482.55,606
,IL&FSENGG,BZ,         1.95,                    15775.35,8168
,IL&FSTRANS,BZ,         2.05,                    83087.45,39237
,IMFA,EQ,       217.20,                 53240525.15,238005
,IMPAL,EQ,       585.20,                  1294314.50,2182
,IMPEXFERRO,BE,          .40,                    11473.40,26342
,INDBANK,EQ,         7.30,                  2047812.75,277852
,INDHOTEL,EQ,       138.10,                132127308.40,946528
,INDIACEM,EQ,        79.25,                426038360.60,5309388
,INDIAGLYCO,EQ,       232.60,                 64878215.70,276218
,INDIAMART,EQ,      2044.45,                 51973765.65,25266
,INDIANB,EQ,        98.75,                138244173.35,1389586
,INDIANCARD,EQ,       107.05,                    86781.80,812
,INDIANHUME,EQ,       252.90,                 17042456.65,66663
,INDIGRID,IV,        96.49,                 17074740.06,176904
,INDLMETER,BE,        25.50,                   143067.05,5613
,INDNIPPON,EQ,       437.40,                347543713.70,766039
,INDOCO,EQ,       195.50,                 25865035.65,136105
,INDORAMA,EQ,        25.25,                   859986.10,33664
,INDOSOLAR,BZ,          .80,                    97853.95,125341
,INDOSTAR,EQ,       189.90,                 10343887.40,54412
,INDOTECH,BE,       113.00,                   379403.65,3361
,INDOTHAI,EQ,        25.25,                    79985.30,3076
,INDOWIND,EQ,         3.80,                  3934034.90,943299
,INDRAMEDCO,EQ,        45.60,                 17305279.20,373730
,INDSWFTLAB,EQ,        25.00,                   614495.10,24768
,INDSWFTLTD,EQ,         3.10,                    25493.75,8137
,INDTERRAIN,EQ,        67.90,                  8612284.05,122950
,INEOSSTYRO,EQ,       750.30,                  2191931.35,2923
,INFIBEAM,EQ,        54.15,                104466405.30,1920908
,INFOBEAN,EQ,        63.45,                    70119.95,1092
,INFRABEES,EQ,       342.52,                   166786.36,488
,INGERRAND,EQ,       648.15,                  5051464.75,7769
,INNOVANA,SM,       122.50,                  1338950.00,11000
,INNOVATIVE,SM,        11.20,                    68100.00,6000
,INOXLEISUR,EQ,       386.55,                 95437396.50,244039
,INOXWIND,EQ,        36.70,                 11141655.75,304691
,INSECTICID,EQ,       486.25,                 19615650.20,40674
,INSPIRISYS,EQ,        40.35,                   184179.55,4465
,INTEGRA,BE,          .40,                     1963.40,6449
,INTELLECT,EQ,       152.25,                 12300768.95,80379
,INTENTECH,EQ,        31.85,                  1469741.35,45866
,INVENTURE,EQ,        14.00,                   341332.10,23637
,IOB,EQ,        11.20,                 11563313.55,1028631
,IOLCP,EQ,       171.55,                 38772586.95,223260
,IPAPPM,EQ,       295.35,                 12574208.30,41465
,IPCALAB,EQ,      1190.80,                301792404.90,253548
,IRB,EQ,        82.70,                422240959.80,5227290
,IRBINVIT,IV,        54.19,                  5022500.00,92500
,IRCON,EQ,       424.00,                 31908547.90,74681
,IRCTC,EQ,       917.25,                467103692.10,508777
,IREDA,N7,      1147.21,                     4587.62,4
,IRFC,N2,      1160.00,                   348000.00,300
,IRFC,NC,      1265.00,                   632500.00,500
,IRFC,N8,      1271.85,                    42024.29,33
,IRFC,NE,      1315.00,                   241929.99,185
,IRFC,NI,      1085.00,                    43400.00,40
,IRFC,N1,      1069.26,                  1816775.40,1695
,IRFC,NJ,      1155.00,                   186332.59,162
,IRFC,N9,      1177.00,                   580261.00,493
,ISEC,EQ,       407.90,                193750511.60,476313
,ISFT,EQ,        74.50,                   155048.25,2102
,ISMTLTD,EQ,         4.45,                    78266.20,17808
,ITDC,EQ,       292.05,                 25760445.65,87577
,ITDCEM,EQ,        56.85,                 40350780.90,728916
,ITI,EQ,        98.65,                152398318.45,1525671
,IVC,EQ,         3.45,                   939002.60,273761
,IVP,EQ,        55.50,                     1604.90,29
,IVZINGOLD,EQ,      3624.95,                    59189.55,16
,IVZINNIFTY,EQ,      1322.80,                    14545.85,11
,IZMO,EQ,        27.05,                   398307.90,14786
,J&KBANK,EQ,        29.75,                 15383988.25,511891
,JAGRAN,EQ,        62.45,                 20634652.10,330448
,JAGSNPHARM,EQ,        26.85,                   838014.15,30580
,JAIBALAJI,EQ,        28.30,                  1613844.20,55377
,JAICORPLTD,EQ,       108.50,                345394932.00,3139091
,JAINSTUDIO,BE,         1.70,                      170.00,100
,JAMNAAUTO,EQ,        45.25,                 40009743.45,874988
,JASH,EQ,       125.30,                  1194849.10,9682
,JAYAGROGN,EQ,       128.75,                  4962828.75,37986
,JAYBARMARU,EQ,       230.85,                 17256697.85,74149
,JAYNECOIND,EQ,         3.75,                    34866.80,9286
,JAYSREETEA,EQ,        51.40,                  4343345.05,83484
,JBCHEPHARM,EQ,       443.05,                 99348351.70,222524
,JBFIND,EQ,         7.05,                   388446.40,55166
,JBMA,EQ,       272.45,                 19536267.25,71113
,JCHAC,EQ,      1947.40,                  2172749.75,1113
,JETAIRWAYS,BZ,        42.75,                  2152248.75,50345
,JETFREIGHT,SM,        15.40,                   308600.00,20000
,JHS,EQ,        16.15,                   529790.45,32729
,JIKIND,BE,          .35,                     4514.00,13669
,JINDALPHOT,EQ,        13.95,                    90106.90,6492
,JINDALPOLY,BE,       227.65,                  1499878.35,6530
,JINDALSAW,EQ,        92.60,                248430664.50,2661191
,JINDALSTEL,EQ,       176.65,               3245182532.85,18329483
,JINDCOT,BE,         1.70,                    11250.80,6518
,JINDRILL,EQ,        98.15,                  4468533.90,45304
,JINDWORLD,EQ,        62.55,                 11560111.85,182308
,JISLDVREQS,EQ,         8.35,                   659445.80,77996
,JISLJALEQS,EQ,         8.50,                 19568280.85,2278187
,JITFINFRA,BE,         8.55,                    25222.60,2960
,JIYAECO,EQ,        20.95,                 12469701.05,598624
,JKCEMENT,EQ,      1275.60,                163800028.10,127300
,JKIL,EQ,       156.30,                 47901473.55,308104
,JKLAKSHMI,EQ,       325.10,                 85119030.90,261245
,JKPAPER,EQ,       133.55,                460308746.15,3427486
,JKTYRE,EQ,        76.15,                 74880575.20,980717
,JMA,EQ,        25.15,                   105557.10,4220
,JMCPROJECT,EQ,       100.20,                 16580202.15,164251
,JMFINANCIL,EQ,        93.95,                301703372.80,3193787
,JMTAUTOLTD,EQ,         1.35,                   223646.65,166083
,JOCIL,EQ,       109.50,                   138620.25,1251
,JPASSOCIAT,EQ,         2.05,                  6478267.95,3186060
,JPINFRATEC,EQ,         1.20,                  9380640.35,7978628
,JPOLYINVST,EQ,        13.60,                    36533.00,2589
,JPPOWER,EQ,         1.75,                  4860922.85,2842565
,JSL,EQ,        43.10,                767025472.30,17156920
,JSLHISAR,EQ,        85.35,                 53198238.10,616498
,JSWENERGY,EQ,        68.40,                 62229076.00,894515
,JSWHL,EQ,      2144.45,                  2072444.15,955
,JSWSTEEL,P2,         1.25,                    16721.85,13457
,JTEKTINDIA,EQ,        89.85,                  4609495.65,50777
,JUBILANT,EQ,       563.20,                415129349.95,734871
,JUBLFOOD,EQ,      1727.80,                652577597.90,378056
,JUBLINDS,EQ,       128.75,                 10256794.40,81146
,JUMPNET,EQ,        54.45,                 17665437.35,323662
,JUNIORBEES,EQ,       296.87,                 14192137.94,47742
,JUSTDIAL,EQ,       573.30,                959550538.10,1677002
,JVLAGRO,BZ,          .55,                    72995.80,132389
,JYOTHYLAB,EQ,       154.35,                143357703.00,925735
,KABRAEXTRU,EQ,        69.00,                   942196.05,13585
,KAJARIACER,EQ,       558.65,                135216902.65,240475
,KAKATCEM,EQ,       284.40,                694648455.90,2403295
,KALPATPOWR,EQ,       420.10,                  9312673.30,22174
,KALYANIFRG,BE,       170.80,                    32231.90,191
,KAMATHOTEL,EQ,        38.50,                  5803680.35,151058
,KAMDHENU,EQ,        96.85,                  4095532.45,41704
,KANANIIND,BE,         3.80,                     1090.60,287
,KANORICHEM,EQ,        39.40,                  1116884.95,27747
,KANSAINER,EQ,       507.35,                 45155654.40,88599
,KAPSTON,SM,       100.00,                   480000.00,4800
,KARDA,EQ,       131.45,                   307879.50,2348
,KARMAENG,BE,        14.50,                    10158.60,714
,KARURVYSYA,EQ,        57.90,                 43687466.20,757449
,KAUSHALYA,BE,          .50,                    32711.20,55839
,KAVVERITEL,BE,         1.85,                      588.50,310
,KAYA,EQ,       355.30,                  2976984.15,8308
,KCP,EQ,        65.40,                  9428830.75,141781
,KCPSUGIND,EQ,        15.10,                  1654817.40,108628
,KDDL,EQ,       320.00,                   292340.10,918
,KEC,EQ,       317.70,                126826446.85,399239
,KECL,EQ,        12.15,                   533034.15,43647
,KEI,EQ,       496.90,                108054831.15,214726
,KELLTONTEC,EQ,        16.25,                 14169737.65,909497
,KENNAMET,EQ,      1006.80,                  3584498.95,3510
,KERNEX,BE,        21.65,                   207693.35,9365
,KESORAMIND,EQ,        55.90,                 22892162.90,405815
,KEYFINSERV,EQ,        25.00,                       50.00,2
,KGL,BZ,          .35,                    21353.05,68065
,KHADIM,EQ,       175.00,                 29235668.00,163927
,KHAITANLTD,BE,        21.75,                     3494.35,168
,KHFM,SM,        35.90,                   107700.00,3000
,KICL,EQ,      1796.35,                  1170568.20,652
,KILITCH,EQ,       123.95,                   928709.30,7441
,KINGFA,EQ,       622.80,                   358286.25,577
,KIOCL,EQ,       124.70,                 14923560.80,118965
,KIRIINDUS,EQ,       386.65,                 74926934.75,192653
,KIRLFER,EQ,        74.50,                  1825344.00,24652
,KIRLOSBROS,EQ,       149.05,                 14966462.10,98440
,KIRLOSENG,EQ,       149.95,                 12009716.85,78928
,KIRLOSIND,EQ,       658.10,                   928009.70,1411
,KITEX,EQ,       124.10,                 14230224.85,113540
,KKCL,EQ,       995.00,                   912598.85,913
,KMSUGAR,EQ,         9.05,                  2229436.55,248247
,KNRCON,EQ,       278.25,                378065655.00,1375835
,KOHINOOR,BE,         9.10,                   122185.10,13247
,KOKUYOCMLN,EQ,        82.30,                  2527655.05,30502
,KOLTEPATIL,EQ,       245.75,                 19918160.40,79568
,KOPRAN,EQ,        32.25,                  3323700.20,101312
,KOTAKBKETF,EQ,       329.38,                  7504883.56,22751
,KOTAKGOLD,EQ,       351.80,                  4079557.90,11614
,KOTAKNIFTY,EQ,       126.72,                  1766201.60,13884
,KOTAKNV20,EQ,        58.75,                   312741.23,5344
,KOTAKPSUBK,EQ,       243.42,                  1425171.02,5820
,KOTARISUG,EQ,        10.55,                   303929.00,28321
,KOTHARIPET,EQ,        16.75,                   205982.30,12354
,KOTHARIPRO,EQ,        66.95,                   846166.10,12872
,KPITTECH,EQ,        87.35,                  7113801.55,80918
,KPRMILL,EQ,       706.15,                  5247721.05,7432
,KRBL,EQ,       271.95,                 38894986.05,141412
,KREBSBIO,EQ,        82.50,                   101567.85,1231
,KRIDHANINF,BE,         2.90,                   193652.05,66851
,KSB,EQ,       695.90,                 62946307.05,87457
,KSCL,EQ,       488.80,                 29395210.40,59858
,KSERASERA,BE,          .10,                   198947.35,2083902
,KSHITIJPOL,SM,        33.75,                   135000.00,4000
,KSK,BE,          .55,                   201077.10,352258
,KSL,EQ,       256.00,                 26304834.10,102033
,KTKBANK,EQ,        73.90,                 53325374.85,716335
,KUANTUM,EQ,       476.05,                   297947.40,617
,KWALITY,BE,         2.40,                   417208.90,175054
,L&TFINANCE,N8,      1085.14,                   330969.56,305
,L&TFINANCE,Y9,      1005.00,                   201000.00,200
,L&TFINANCE,NY,      1004.00,                    10040.00,10
,L&TFINANCE,NK,      1065.00,                    39405.00,37
,L&TFINANCE,Y7,      1011.89,                  1731209.50,1707
,L&TFINANCE,NQ,      1035.00,                   206484.15,197
,L&TFINANCE,NU,      1075.00,                    29007.00,27
,L&TFINANCE,NI,      1050.00,                    63000.00,60
,L&TINFRA,N1,       985.05,                    46267.00,47
,L&TINFRA,N2,      1931.53,                   561955.84,291
,L&TINFRA,N3,       985.10,                    19702.00,20
,L&TINFRA,N5,      1040.30,                    20806.00,20
,L&TINFRA,N6,      1970.00,                  1263223.40,642
,L&TINFRA,N4,      1890.00,                   226331.50,120
,LAGNAM,SM,        10.50,                    31500.00,3000
,LAKSHVILAS,EQ,        16.60,                 25896458.45,1507629
,LALPATHLAB,EQ,      1640.65,                167650818.80,100920
,LAMBODHARA,EQ,        32.90,                   235452.55,7142
,LAOPALA,EQ,       166.45,                 23550800.00,140214
,LASA,EQ,        25.00,                  3808452.25,153502
,LAURUSLABS,EQ,       396.35,                 87507727.15,217909
,LAXMIMACH,EQ,      3438.65,                 26153845.05,7570
,LEMONTREE,EQ,        58.10,                 58193875.65,1000971
,LEXUS,SM,         9.10,                    26900.00,3000
,LFIC,EQ,        50.10,                     7515.00,150
,LGBBROSLTD,EQ,       327.65,                 20549350.40,62462
,LGBFORGE,EQ,         3.25,                   482108.75,145815
,LIBAS,BE,        50.80,                     8104.05,161
,LIBERTSHOE,EQ,       141.65,                135415506.60,950366
,LICHSGFIN,EQ,       440.35,               1122307133.60,2540163
,LICNETFGSC,EQ,        19.89,                   208760.76,10463
,LICNETFN50,EQ,       128.33,                     1540.19,12
,LICNETFSEN,EQ,       500.00,                     2529.79,5
,LICNFNHGP,EQ,       129.25,                      517.50,4
,LINCOLN,EQ,       202.90,                 30928803.70,153122
,LINCPEN,EQ,       194.00,                   214122.95,1105
,LINDEINDIA,EQ,       694.00,                102782355.80,146424
,LIQUIDBEES,EQ,      1000.00,               1036524184.94,1036523
,LIQUIDETF,EQ,      1000.00,                  7330992.04,7331
,LOKESHMACH,EQ,        36.50,                   285807.55,7722
,LOTUSEYE,EQ,        23.15,                  1701550.70,74961
,LOVABLE,EQ,        80.75,                 11199499.25,136165
,LPDC,EQ,         1.60,                     2624.00,1621
,LSIL,EQ,          .50,                   142366.70,294185
,LTI,EQ,      1820.40,                152230504.35,83728
,LTTS,EQ,      1560.90,                 86462275.05,55261
,LUMAXIND,EQ,      1412.70,                 50225411.60,35851
,LUMAXTECH,EQ,       104.90,                  7982580.85,74746
,LUXIND,EQ,      1408.25,                153846353.30,109670
,LYKALABS,EQ,        19.85,                   203002.80,10225
,LYPSAGEMS,EQ,         4.00,                    14671.10,3671
,M&MFIN,EQ,       332.00,                575935158.40,1733969
,M100,EQ,        18.31,                  9283521.93,505400
,M17RD,MF,         5.16,                        5.16,1
,M50,EQ,       119.54,                   127424.44,1062
,MAANALU,EQ,        68.00,                  1087318.45,15722
,MADHAV,EQ,        31.80,                    81912.00,2600
,MADHUCON,EQ,         3.75,                    27420.70,7383
,MADRASFERT,EQ,        20.90,                  3303570.45,156858
,MAGADSUGAR,EQ,       118.85,                  4665219.30,38248
,MAGMA,EQ,        56.70,                  7559482.95,132971
,MAGNUM,EQ,         3.95,                    18013.40,4668
,MAHABANK,EQ,        12.70,                  3265273.65,257586
,MAHAPEXLTD,BE,        94.00,                    60570.00,680
,MAHASTEEL,EQ,        91.70,                   976089.75,10418
,MAHESHWARI,EQ,       228.95,                  6710912.50,29486
,MAHICKRA,SM,        92.60,                  4699050.00,51000
,MAHINDCIE,EQ,       170.80,                 16341892.65,94523
,MAHLIFE,EQ,       402.45,                 74716059.80,184322
,MAHLOG,EQ,       432.90,                 21077384.50,49319
,MAHSCOOTER,EQ,      4368.60,                  2852145.20,651
,MAHSEAMLES,EQ,       423.60,                 22858608.20,53539
,MAITHANALL,EQ,       549.55,                 40952527.45,73508
,MAJESCO,EQ,       390.05,                  7494918.00,19255
,MALUPAPER,EQ,        30.60,                  9342729.80,299334
,MAN50ETF,EQ,       124.20,                    76713.50,617
,MANAKALUCO,EQ,         4.40,                    35474.40,8029
,MANAKCOAT,EQ,         4.20,                    70867.50,17194
,MANAKSIA,EQ,        34.70,                   206093.55,5946
,MANAKSTEEL,EQ,        14.95,                   453969.55,30962
,MANALIPETC,EQ,        19.90,                 14371038.80,724772
,MANAPPURAM,EQ,       171.60,                419381812.45,2426271
,MANGALAM,EQ,        30.35,                   283298.00,9147
,MANGCHEFER,EQ,        34.30,                  1008983.55,29067
,MANGLMCEM,EQ,       306.00,                 26973523.10,85020
,MANGTIMBER,BE,        10.00,                    31570.00,3142
,MANINDS,EQ,        48.00,                  4955219.45,102702
,MANINFRA,EQ,        28.85,                  5264852.05,183332
,MANUGRAPH,EQ,        14.40,                    19287.35,1345
,MARALOVER,EQ,        16.60,                   302853.10,18357
,MARATHON,EQ,        97.15,                 33547346.75,343201
,MARINE,SM,       104.80,                  8924400.00,90000
,MARKSANS,EQ,        18.15,                 24153097.75,1311187
,MARSHALL,SM,        15.70,                    47100.00,3000
,MASFIN,EQ,       873.90,                 14090251.90,16125
,MASTEK,EQ,       438.40,                 42824448.40,97773
,MATRIMONY,EQ,       463.85,                  1512091.00,3198
,MAWANASUG,EQ,        40.40,                 13380883.35,325154
,MAXINDIA,EQ,        76.60,                  6502697.35,83948
,MAXVIL,EQ,        53.20,                  4688354.40,87756
,MAYURUNIQ,EQ,       211.10,                 36737962.45,170454
,MAZDA,EQ,       440.30,                  3793102.30,8634
,MBECL,BE,         4.15,                    28566.40,6785
,MBLINFRA,EQ,         4.50,                   151029.70,33714
,MCDHOLDING,EQ,        20.80,                  6302577.00,310919
,MCL,SM,       111.65,                  3899280.00,36000
,MCLEODRUSS,EQ,         5.50,                  6828960.60,1243220
,MCX,EQ,      1356.05,               1495634325.45,1122452
,MEGASOFT,EQ,         7.30,                   190380.90,26130
,MEGH,EQ,        61.80,                188219056.00,3069155
,MELSTAR,BE,         2.30,                     3820.30,1661
,MENONBE,EQ,        61.45,                  1766856.00,28454
,MEP,EQ,        39.70,                  4266144.65,106327
,MERCATOR,EQ,          .80,                  1120308.75,1398311
,METALFORGE,EQ,         4.70,                    47633.05,10216
,METKORE,BZ,          .30,                      655.50,2380
,METROPOLIS,EQ,      1622.30,                123995649.75,76925
,MFSL,EQ,       510.90,               3159829629.90,6147019
,MGEL,SM,        52.80,                   316800.00,6000
,MGL,EQ,      1005.60,                806148989.45,798825
,MHRIL,EQ,       230.90,                  4952015.85,21330
,MIC,BE,          .55,                    15597.65,29641
,MIDHANI,EQ,       170.10,                175838684.50,1036741
,MILTON,SM,        11.30,                   497200.00,44000
,MINDACORP,EQ,       107.75,                274285410.65,2461276
,MINDAIND,EQ,       397.10,                289422036.95,721489
,MINDTECK,EQ,        26.90,                   448139.60,16539
,MINDTREE,EQ,       830.85,                556697815.15,671530
,MIRCELECTR,EQ,         8.45,                  5151805.70,617455
,MIRZAINT,EQ,        59.65,                 29334581.20,490675
,MMFL,EQ,       391.80,                  2579454.45,6647
,MMP,EQ,       109.00,                   911461.20,8329
