,28-Jul-2020
The Nifty witnessed an intraday movement of about 166.35 points.The closing index was 1.52 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 60291.2
, Traded Quantity (in Lakhs), 32625.89
, Number of Trades, 16724918
, Total Market Capitalisation (Rs. Crores), 14733881.7

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     11131.80,     11154.10,     11317.75,     11151.40,     11300.55,168.75
,NIFTY50 EQL Wgt,     11155.75,     11184.60,     11368.45,     11182.45,     11353.30,197.55
,NIFTY100 EQL Wgt,     12164.00,     12196.05,     12325.15,     12195.30,     12313.05,149.05
,NIFTY100 LowVol30,      8839.20,      8862.25,      9004.35,      8857.30,      8992.35,153.15
,NIFTY Alpha 50,     14652.35,     14730.95,     14799.50,     14668.05,     14714.60,62.25
,NIFTY MIDCAP 150,      5812.80,      5826.70,      5862.10,      5824.40,      5855.45,42.65
,NIFTY SMLCAP 50,      2378.60,      2394.50,      2415.20,      2390.65,      2410.30,31.7
,NIFTY SMLCAP 250,      4269.00,      4288.20,      4316.25,      4284.35,      4312.60,43.6
,NIFTY MIDSML 400,      5258.00,      5273.95,      5303.85,      5272.55,      5301.15,43.15
,NIFTY200 QUALTY30,      9815.40,      9841.30,      9938.90,      9837.10,      9928.45,113.05
,Nifty IT,     17626.75,     17647.90,     18103.65,     17634.40,     18042.75,416
,Nifty Next 50,     26134.30,     26207.40,     26349.10,     26194.60,     26309.75,175.45
,Nifty Bank,     21848.75,     21940.15,     22233.00,     21611.40,     22105.20,256.45
,NIFTY MIDCAP 100,     15323.80,     15362.35,     15479.20,     15351.35,     15460.10,136.3
,Nifty 500,      9024.90,      9045.45,      9153.00,      9043.90,      9141.75,116.85
,Nifty 100,     11231.30,     11255.05,     11404.50,     11253.15,     11388.40,157.1
,Nifty Midcap 50,      4224.95,      4231.20,      4285.00,      4227.25,      4280.65,55.7
,Nifty Realty,       195.10,       196.10,       198.70,       195.90,       198.25,3.15
,Nifty Infra,      3172.85,      3177.80,      3223.15,      3171.85,      3219.00,46.15
,Nifty Energy,     15903.05,     15925.45,     16029.35,     15916.15,     16001.95,98.9
,Nifty FMCG,     30819.75,     30891.00,     31047.10,     30764.30,     30910.90,91.15
,Nifty MNC,     13525.35,     13537.75,     13626.65,     13524.15,     13612.45,87.1
,Nifty Pharma,     10062.05,     10065.45,     10168.55,     10033.30,     10128.05,66
,Nifty PSE,      2556.90,      2559.60,      2573.35,      2549.30,      2566.00,9.1
,Nifty PSU Bank,      1393.75,      1397.35,      1407.75,      1382.50,      1398.25,4.5
,Nifty Serv Sector,     14555.10,     14589.60,     14835.15,     14528.25,     14801.20,246.1
,India VIX,25.0175,25.0175,25.2150,23.5450,23.6425,-1.3750
,Nifty Auto,      7186.45,      7193.15,      7438.05,      7185.25,      7416.90,230.45
,Nifty Metal,      2094.40,      2101.70,      2144.55,      2101.60,      2141.30,46.9
,Nifty Media,      1331.95,      1337.60,      1344.65,      1306.20,      1329.25,-2.7
,NIFTY SMLCAP 100,      4959.50,      4990.90,      5034.65,      4984.55,      5027.15,67.65
,Nifty 200,      5713.70,      5726.00,      5798.05,      5724.95,      5790.55,76.85
,Nifty Div Opps 50,      2413.35,      2418.95,      2445.65,      2416.65,      2441.70,28.35
,Nifty Commodities,      3000.50,      3009.10,      3059.05,      3007.90,      3055.30,54.8
,Nifty Consumption,      4933.50,      4940.75,      4988.80,      4931.95,      4984.55,51.05
,Nifty Fin Service,     10909.15,     10945.80,     11101.65,     10815.35,     11057.05,147.9
,Nifty50 Div Point,        32.57,        32.57,        32.57,        32.57,        32.57,0
,Nifty100 Liq 15,      2670.60,      2676.10,      2731.85,      2675.45,      2727.15,56.55
,Nifty CPSE,      1435.60,      1434.30,      1440.30,      1422.80,      1436.70,1.1
,Nifty GrowSect 15,      5352.60,      5370.80,      5442.75,      5336.55,      5426.50,73.9
,Nifty50 PR 2x Lev,      3944.10,      3959.50,      4075.50,      3959.50,      4063.30,119.2
,Nifty50 PR 1x Inv,       393.75,       393.00,       393.00,       387.20,       387.80,-5.95
,Nifty50 TR 2x Lev,      5195.40,      5215.75,      5368.55,      5215.75,      5352.45,157.05
,Nifty50 TR 1x Inv,       343.30,       342.60,       342.60,       337.60,       338.10,-5.2
,Nifty50 Value 20,      5484.55,      5496.45,      5585.40,      5489.85,      5573.40,88.85
,Nifty Mid Liq 15,      3576.85,      3576.20,      3619.40,      3569.20,      3614.65,37.8
,Nifty Pvt Bank,     12004.40,     12057.55,     12228.45,     11889.05,     12155.70,151.3
,NIFTY100 Qualty30,      2614.75,      2621.45,      2651.45,      2621.20,      2648.45,33.7
,Nifty GS 8 13Yr,      2205.00,      2205.39,      2205.95,      2203.23,      2204.47,-.53
,Nifty GS 10Yr,      1997.44,      1997.76,      1999.35,      1994.79,      1999.15,1.71
,Nifty GS 10Yr Cln,       974.76,       974.76,       975.54,       973.29,       975.44,.68
,Nifty GS 4 8Yr,      2348.34,      2348.75,      2348.75,      2346.74,      2347.49,-.85
,Nifty GS 11 15Yr,      2378.59,      2379.02,      2383.09,      2379.02,      2380.72,2.13
,Nifty GS 15YrPlus,      2637.00,      2637.47,      2639.70,      2635.20,      2635.20,-1.8
,Nifty GS Compsite,      2247.92,      2248.32,      2248.57,      2246.05,      2247.24,-.68

,ADVANCES,930
,DECLINES,939
,UNCHANGED,105

,Total securities that have hit their price bands today,443

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      2156.20,      2177.70,1,5533.96
,IBULHSGFIN,EQ,       215.80,               1972338966.00,9161321
,IBULHSGFIN,N6,       949.99,                    64599.32,68
,IBULHSGFIN,NA,       730.01,                   417867.35,566
,IBULHSGFIN,N8,       814.00,                    36651.00,45
,IBULISL,BE,        43.85,                  2718388.65,62026
,IBVENTURES,E3,        38.05,                   801766.35,21000
,IBVENTURES,EQ,       110.30,                 59964873.35,541381
,ICEMAKE,SM,        39.00,                   878000.00,22000
,ICFL,N7,       890.01,                     2670.22,3
,ICFL,N2,      1030.10,                   408711.00,395
,ICFL,N6,       950.00,                   114317.50,120
,ICFL,N4,       899.99,                    17999.80,20
,ICFL,N3,       930.00,                   416390.00,448
,ICFL,ND,       915.00,                    18300.00,20
,ICFL,N5,       950.00,                   108844.00,115
,ICFL,NC,       950.00,                    47500.00,50
,ICICI500,EQ,       148.79,                   170545.60,1153
,ICICIB22,EQ,        26.04,                  5320083.66,204390
,ICICIBANKN,EQ,       219.90,                  5389757.81,24693
,ICICIBANKP,EQ,       119.65,                   807449.55,6792
,ICICIGOLD,EQ,        46.92,                 37483010.76,796972
,ICICILIQ,EQ,       999.99,                  1990990.80,1991
,ICICILOVOL,EQ,        93.19,                  9625735.73,103645
,ICICIM150,EQ,        58.82,                  2248776.66,38241
,ICICIMCAP,EQ,        58.02,                   460684.36,7951
,ICICINF100,EQ,       121.70,                  6421289.71,52886
,ICICINIFTY,EQ,       119.21,                 16201784.50,136416
,ICICINV20,EQ,        56.98,                   536772.33,9486
,ICICINXT50,EQ,        26.50,                   195461.80,7340
,ICICISENSX,EQ,       411.82,                  4468055.42,10896
,ICIL,EQ,        64.75,                152600332.60,2233190
,ICRA,EQ,      2508.95,                  3344824.55,1324
,IDBI,EQ,        38.10,                139533441.80,3680900
,IDBIGOLD,EQ,      4877.50,                  6119209.30,1252
,IDEA,EQ,         8.05,               1506704919.55,189221016
,IDFC,EQ,        19.15,                164037098.20,8677400
,IDFCFIRSTB,EQ,        27.85,                935787965.25,33794575
,IDFCFIRSTB,N4,     10298.99,                  2074033.54,205
,IDFCFIRSTB,NC,      9925.00,                   119482.00,12
,IDFCFIRSTB,N3,      5230.00,                    93106.24,18
,IDFCFIRSTB,N1,      5270.00,                    42090.00,8
,IDFCFIRSTB,NB,      5140.00,                   159400.03,31
,IDFCFIRSTB,N6,     10310.00,                    10310.00,1
,IDFCFIRSTB,N2,     10525.00,                   105235.00,10
,IDFNIFTYET,EQ,       118.99,                     1546.87,13
,IEX,EQ,       175.35,                 58974118.90,336312
,IFBAGRO,EQ,       281.45,                   886715.15,3138
,IFBIND,EQ,       372.75,                  7185199.20,19237
,IFCI,EQ,         6.25,                  8583870.35,1365903
,IFCI,NF,      1080.00,                   156486.00,145
,IFCI,NL,      1044.68,                   187181.35,179
,IFCI,NH,      1090.00,                  1483400.00,1363
,IFGLEXPOR,EQ,       109.30,                   373294.75,3314
,IGARASHI,EQ,       265.75,                 49467159.25,185137
,IGPL,EQ,       157.75,                  2540964.85,16240
,IIFCL,N4,      1444.87,                  1712019.66,1188
,IIFCL,N2,      1161.20,                   615524.00,532
,IIFL,EQ,        70.40,                 33825980.25,480424
,IIFL,N5,      1037.90,                  1290188.58,1306
,IIFL,N7,       995.00,                   199000.00,200
,IIFL,N2,      1030.80,                   123696.00,120
,IIFL,N6,       970.80,                    48279.00,50
,IIFL,N4,       995.20,                  3218290.14,3230
,IIFL,N3,      1127.90,                   281975.00,250
,IIFL,NA,      1072.00,                  1072120.00,1000
,IIFL,N8,      1087.10,                   108048.00,100
,IIFLSEC,EQ,        39.70,                 35044285.40,872332
,IIFLWAM,EQ,       979.95,                 17870428.75,18235
,IITL,EQ,        53.45,                    18104.95,339
,IL&FSENGG,BZ,         4.30,                   115097.55,27305
,IL&FSTRANS,BZ,         1.50,                    59551.60,40933
,IMAGICAA,BE,         4.65,                   161732.65,34843
,IMFA,EQ,       175.35,                  9700442.10,54397
,IMPAL,EQ,       520.00,                   129148.30,248
,IMPEXFERRO,BE,         1.05,                   122174.85,116357
,INDBANK,EQ,         6.70,                    77832.25,11758
,INDHOTEL,EQ,        78.85,                 78437708.30,998628
,INDIACEM,EQ,       115.00,                219723904.65,1901132
,INDIAGLYCO,EQ,       271.55,                131129804.15,478720
,INDIAMART,EQ,      2406.65,                270853909.70,111830
,INDIANB,EQ,        58.30,                 94147294.85,1623876
,INDIANCARD,EQ,        89.00,                    49484.50,550
,INDIANHUME,EQ,       169.00,                  7087521.80,41736
,INDIGRID,IV,       110.17,                 20536087.95,187110
,INDLMETER,BE,        13.65,                    10858.75,847
,INDNIPPON,EQ,       275.25,                  2793809.05,10135
,INDOCO,EQ,       205.85,                  7324806.50,35699
,INDORAMA,EQ,        14.25,                   334896.65,23155
,INDOSOLAR,BZ,         1.20,                    37802.40,31502
,INDOSTAR,EQ,       260.20,                  1584712.30,6083
,INDOTECH,EQ,        94.15,                   537895.90,5786
,INDOTHAI,BE,        16.80,                   132713.25,7785
,INDOWIND,BE,         3.00,                   189342.70,62555
,INDRAMEDCO,EQ,        52.50,                 61665186.10,1186004
,INDSWFTLAB,EQ,        35.15,                  1458758.65,41919
,INDSWFTLTD,BE,         2.45,                     3922.45,1601
,INDTERRAIN,EQ,        27.55,                  3118924.65,112293
,INEOSSTYRO,EQ,       530.65,                168035026.85,308118
,INFIBEAM,EQ,        76.65,                100300904.55,1298248
,INFOBEAN,EQ,        99.80,                 22073425.90,222925
,INFRABEES,EQ,       325.65,                   312849.71,956
,INGERRAND,EQ,       606.25,                  5796345.45,9559
,INNOVATIVE,SM,         6.50,                    19500.00,3000
,INOXLEISUR,EQ,       255.85,                200620173.25,792349
,INOXWIND,EQ,        34.65,                  2914928.45,82658
,INSECTICID,EQ,       432.05,                 10171960.25,23537
,INSPIRISYS,EQ,        25.50,                   111355.95,4332
,INTEGRA,BE,         1.55,                    10603.55,6841
,INTELLECT,EQ,       149.60,                 78844503.85,536494
,INTENTECH,EQ,        34.85,                  1492343.50,42933
,INVENTURE,EQ,        17.05,                   454131.40,26767
,IOB,EQ,        10.45,                 16859790.75,1626056
,IOLCP,EQ,       765.60,               2366014068.00,3123419
,IPCALAB,EQ,      1733.15,                200824850.20,115804
,IRB,EQ,       122.00,                373139843.15,3058372
,IRBINVIT,IV,        42.76,                  5365050.00,125000
,IRCON,EQ,        93.25,                 91800919.60,970741
,IRCTC,EQ,      1345.55,                345087618.65,256364
,IREDA,N7,      1265.20,                    82238.00,65
,IRFC,NK,      1341.00,                   529400.00,395
,IRFC,N1,      1118.00,                   258170.10,231
,IRFC,NO,      1299.00,                  1162605.00,895
,IRFC,N7,      1267.00,                   177525.00,140
,IRFC,N9,      1210.00,                    30249.75,25
,IRFC,NA,      1306.66,                   739167.45,566
,IRFC,NE,      1347.00,                   149670.00,111
,ISEC,EQ,       508.80,                618792081.85,1222641
,ISFT,BE,        69.95,                   551386.65,8019
,ISMTLTD,BE,         4.90,                   152084.30,31703
,ITDC,EQ,       216.50,                  2763195.30,12686
,ITDCEM,EQ,        44.15,                  6376573.85,142684
,ITI,EQ,       136.10,                292876136.70,2139313
,IVC,BE,         3.25,                   359066.70,112574
,IVP,EQ,        51.40,                  1567276.10,30636
,IVZINGOLD,EQ,      4799.20,                   618197.95,129
,IVZINNIFTY,EQ,      1210.25,                    13210.25,11
,IZMO,EQ,        21.65,                   396169.15,18280
,J&KBANK,EQ,        15.45,                 35204374.75,2252169
,JAGRAN,EQ,        38.75,                  9698410.25,251324
,JAGSNPHARM,EQ,        37.00,                  2061786.95,54532
,JAIBALAJI,EQ,        18.75,                   193915.45,10272
,JAICORPLTD,EQ,        91.15,                135286014.95,1480779
,JAIHINDPRO,BZ,         1.75,                     6128.50,3502
,JAINSTUDIO,BE,         5.55,                    74841.75,13485
,JAKHARIA,SM,       162.00,                   644600.00,4000
,JAMNAAUTO,EQ,        29.20,                 24704910.35,836840
,JASH,EQ,       145.40,                   288908.65,1979
,JAYAGROGN,EQ,        88.85,                   850485.10,9617
,JAYBARMARU,EQ,       176.95,                  5545103.65,31389
,JAYNECOIND,BE,         3.05,                    12751.35,4233
,JAYSREETEA,EQ,        55.20,                 10314739.75,187869
,JBCHEPHARM,EQ,       720.10,                 92516109.05,127954
,JBFIND,BE,         9.95,                   330536.65,34518
,JBMA,EQ,       194.25,                 10952543.75,55365
,JCHAC,EQ,      2099.85,                 11033498.30,5259
,JETAIRWAYS,BZ,        30.45,                  4075146.65,126399
,JHS,BE,        13.00,                   446463.40,34246
,JINDALPHOT,EQ,        12.70,                    23846.45,1886
,JINDALPOLY,EQ,       355.00,                 12758008.35,35815
,JINDALSAW,EQ,        55.60,                 31005865.95,556115
,JINDALSTEL,EQ,       183.30,               3351252429.45,18461777
,JINDRILL,BE,        67.65,                   101061.65,1479
,JINDWORLD,EQ,        44.85,                   207169.10,4615
,JISLDVREQS,BE,         9.80,                   370210.50,37657
,JISLJALEQS,BE,        10.55,                 12292463.00,1144462
,JITFINFRA,BE,         5.60,                    30796.15,5569
,JIYAECO,EQ,        12.05,                  2502665.70,205580
,JKCEMENT,EQ,      1493.65,                325100075.90,217471
,JKIL,EQ,        86.60,                 11788618.05,137504
,JKLAKSHMI,EQ,       291.95,                227817436.75,779782
,JKPAPER,EQ,        97.15,                 50416866.25,518044
,JKTYRE,EQ,        67.35,                133391574.15,1981975
,JMA,EQ,        24.10,                   172251.85,7175
,JMCPROJECT,EQ,        46.10,                  1714025.80,36974
,JMFINANCIL,EQ,        79.80,                117963189.15,1462436
,JMTAUTOLTD,BE,         3.65,                   288448.55,79027
,JOCIL,EQ,       178.55,                 12800484.85,71087
,JPASSOCIAT,EQ,         2.90,                 48639500.60,16895489
,JPINFRATEC,BE,         1.45,                  3308714.45,2345056
,JPOLYINVST,BE,        14.00,                    13609.35,965
,JPPOWER,EQ,         1.95,                  3983996.25,2043075
,JSL,EQ,        36.55,                 11175478.85,304943
,JSLHISAR,EQ,        71.45,                 20147366.90,288517
,JSWENERGY,EQ,        45.10,                 17879359.85,396232
,JSWHL,EQ,      1849.45,                  1619484.55,890
,JTEKTINDIA,EQ,        65.25,                 13292422.60,202984
,JUBILANT,EQ,       735.00,                233758979.55,317100
,JUBLFOOD,EQ,      1695.75,               1083606442.95,643995
,JUBLINDS,EQ,       106.85,                  1009684.45,9464
,JUMPNET,EQ,        75.65,                128016118.50,1707470
,JUNIORBEES,EQ,       274.85,                 11808580.94,43104
,JUSTDIAL,EQ,       371.70,                374406112.00,1008563
,JVLAGRO,BZ,          .85,                    19949.50,23470
,JYOTHYLAB,EQ,       120.90,                 41662760.45,342402
,KABRAEXTRU,EQ,        47.30,                   132201.00,2781
,KAJARIACER,EQ,       424.90,                462242407.65,1085383
,KAKATCEM,EQ,       138.10,                   766288.30,5546
,KALPATPOWR,EQ,       242.45,                 22657663.90,93402
,KALYANIFRG,BE,       135.95,                    47737.00,355
,KAMATHOTEL,EQ,        28.00,                  1440654.25,51388
,KAMDHENU,BE,        70.60,                   180414.90,2555
,KANANIIND,BE,         4.35,                    58604.00,14145
,KANORICHEM,EQ,        33.75,                   152259.40,4476
,KANSAINER,EQ,       436.60,                 37134265.55,85049
,KAPSTON,EQ,        88.55,                     8418.40,97
,KARDA,BE,        71.95,                 17932128.50,248467
,KARMAENG,EQ,        10.05,                    10671.70,1044
,KARURVYSYA,EQ,        30.65,                 77336748.50,2488925
,KAUSHALYA,BE,         1.00,                    38392.00,38392
,KAYA,BE,       201.20,                  1787719.45,8924
,KCP,EQ,        56.70,                  9612596.10,170068
,KCPSUGIND,EQ,        14.30,                  5858556.35,402861
,KDDL,BE,       130.35,                   348821.70,2615
,KEC,EQ,       281.55,                220839543.70,795898
,KECL,EQ,        10.40,                   562083.80,53490
,KEI,EQ,       350.65,                 42645147.80,121924
,KELLTONTEC,BE,        21.95,                  2906453.05,132111
,KENNAMET,EQ,       716.70,                  1098761.00,1529
,KERNEX,BE,        17.95,                    37424.70,2188
,KESORAMIND,EQ,        35.25,                  3664686.10,103718
,KEYFINSERV,EQ,        36.50,                     4606.55,131
,KGL,BZ,          .45,                   125320.20,298316
,KHADIM,BE,       112.80,                  1738534.45,15504
,KHANDSE,EQ,         9.05,                    13356.70,1473
,KHFM,SM,        26.00,                   684750.00,27000
,KICL,EQ,      1270.50,                   496629.30,392
,KILITCH,BE,        88.00,                  1545611.80,17331
,KINGFA,EQ,       474.10,                 20050339.80,42109
,KIOCL,EQ,       112.40,                  3061339.55,27772
,KIRIINDUS,EQ,       503.25,                222936681.00,427698
,KIRLFER,EQ,        75.65,                  2744259.80,36487
,KIRLOSBROS,EQ,       113.40,                 39979382.95,354821
,KIRLOSENG,EQ,       107.20,                  5520847.50,51320
,KIRLOSIND,EQ,       626.35,                   520423.35,836
,KITEX,EQ,       114.65,                  9034967.15,79059
,KKCL,EQ,       711.35,                   819217.25,1151
,KMSUGAR,EQ,         8.50,                   937618.25,109516
,KNRCON,EQ,       205.10,                 44864951.55,218787
,KOHINOOR,BZ,         9.75,                    58483.85,5891
,KOKUYOCMLN,EQ,        52.90,                  4398243.55,82899
,KOLTEPATIL,EQ,       140.90,                  6487403.90,45665
,KOPRAN,EQ,        42.30,                 16117274.80,390519
,KOTAKBKETF,EQ,       223.93,                 10115921.69,45623
,KOTAKGOLD,EQ,       460.50,                 72611491.75,157493
,KOTAKNIFTY,EQ,       117.27,                  4418233.74,37840
,KOTAKNV20,EQ,        58.27,                   527022.47,9056
,KOTAKPSUBK,EQ,       137.76,                   537837.41,3898
,KOTARISUG,EQ,        13.40,                  1731265.80,129698
,KOTHARIPET,EQ,        15.65,                   247536.50,16052
,KOTHARIPRO,EQ,        60.70,                   131069.25,2161
,KPITTECH,EQ,        66.55,                 21665607.35,323937
,KPRMILL,EQ,       434.95,                 22874008.60,52770
,KRBL,EQ,       250.45,                 19686440.10,78600
,KREBSBIO,EQ,        69.95,                   402673.85,5716
,KRIDHANINF,BE,         3.05,                   154314.10,50562
,KRISHANA,BE,        47.75,                    19685.75,410
,KSB,EQ,       500.15,                 16143523.50,32253
,KSCL,EQ,       576.35,                122902148.95,213282
,KSERASERA,BE,          .30,                  1961213.35,6284611
,KSL,EQ,       220.10,                 53502791.25,244343
,KTKBANK,EQ,        42.40,                 88486476.85,2080656
,KUANTUM,EQ,        50.60,                  4850016.70,95306
,KWALITY,BE,         3.35,                  3383957.95,1048730
,L&TFH,EQ,        60.65,                643382162.00,10735723
,L&TFINANCE,Y9,      1106.00,                    87334.00,79
,L&TFINANCE,Y7,      1053.61,                    10536.10,10
,L&TFINANCE,NQ,      1075.00,                   160000.00,150
,L&TFINANCE,Y3,      1036.00,                   174470.00,170
,L&TFINANCE,NI,      1082.00,                    54856.00,50
,L&TFINANCE,NG,      1150.00,                     5750.00,5
,L&TFINANCE,Y5,      1090.00,                   100280.00,92
,L&TFINANCE,NW,      1088.07,                   166475.00,153
,L&TFINANCE,Y1,      1055.00,                    10550.00,10
,L&TFINANCE,NY,      1060.00,                   256600.00,241
,L&TFINANCE,NK,      1038.52,                    62356.18,60
,L&TFINANCE,NC,      1118.99,                     2237.98,2
,L&TINFRA,N3,      1042.50,                    41700.00,40
,L&TINFRA,N5,      1021.51,                     5107.55,5
,L&TINFRA,N6,      2109.00,                   105291.00,50
,L&TINFRA,N2,      2055.00,                   556905.00,271
,L&TINFRA,N1,      1045.01,                    92970.70,90
,L&TINFRA,N4,      2000.00,                    60020.06,30
,LAKPRE,BZ,         2.70,                      270.00,100
,LAKSHVILAS,EQ,        19.30,                 16090341.00,852338
,LALPATHLAB,EQ,      1946.55,                189456820.40,96874
,LAMBODHARA,EQ,        26.90,                   137205.80,5053
,LAOPALA,EQ,       184.30,                 11211898.75,60556
,LASA,BE,        43.70,                  1575848.20,36674
,LAURUSLABS,EQ,       759.95,               1406340219.45,1866342
,LAXMIMACH,EQ,      2923.20,                 62370534.80,20936
,LEMONTREE,EQ,        23.35,                 18220211.25,778641
,LEXUS,ST,        21.00,                    65200.00,3000
,LFIC,BE,        52.10,                   168406.80,3210
,LGBBROSLTD,EQ,       224.60,                  4269956.10,18971
,LGBFORGE,BE,         2.35,                    48696.10,21042
,LIBAS,EQ,        42.20,                  1842055.25,44553
,LIBERTSHOE,EQ,       131.35,                 16296927.25,125285
,LICHSGFIN,EQ,       268.55,                774358795.25,2897322
,LICNETFGSC,EQ,        21.84,                   170550.56,7782
,LICNETFN50,EQ,       116.83,                   967502.39,8307
,LICNETFSEN,EQ,       395.56,                    13503.56,34
,LICNFNHGP,EQ,       117.60,                     1385.20,12
,LINCOLN,EQ,       191.50,                163946594.30,864127
,LINCPEN,EQ,       162.35,                   294276.80,1814
,LINDEINDIA,EQ,       645.10,                 16485903.15,25422
,LIQUIDBEES,EQ,       999.99,                855642145.17,855646
,LIQUIDETF,EQ,       999.99,                 20769940.49,20770
,LOKESHMACH,EQ,        22.85,                  1193596.25,51917
,LOTUSEYE,EQ,        27.60,                   132466.75,4712
,LOVABLE,EQ,        49.20,                   734386.35,14900
,LPDC,BE,         1.40,                    13868.40,9906
,LSIL,BE,          .80,                  1062628.95,1393280
,LTI,EQ,      2415.70,                603387513.85,248944
,LTTS,EQ,      1455.30,                134510417.75,92342
,LUMAXIND,EQ,      1234.85,                  4482193.30,3607
,LUMAXTECH,EQ,        95.35,                  3349975.30,35155
,LUXIND,EQ,      1134.75,                 43061568.90,37645
,LYKALABS,BE,        17.90,                    96239.30,5451
,LYPSAGEMS,EQ,         3.05,                   172964.90,57287
,M&MFIN,EQ,       135.15,               3894926325.50,29072134
,M&MFIN,N2,      1059.90,                    48575.35,46
,M&MFIN-RE,BE,        77.50,                191382233.85,2456406
,M100,EQ,        16.02,                   587985.76,36668
,M14RG,MF,         6.11,                   103870.00,17000
,M17RG,MF,         4.78,                    11950.00,2500
,M50,EQ,       110.57,                   203998.25,1851
,MAANALU,EQ,        51.25,                   855928.20,16400
,MADHAV,EQ,        21.05,                   104038.65,4919
,MADRASFERT,EQ,        18.00,                  1082981.00,60581
,MAGADSUGAR,EQ,       125.70,                  1897539.35,15070
,MAGMA,EQ,        25.70,                 16998220.90,663756
,MAHABANK,EQ,        11.50,                 27151195.75,2370981
,MAHAPEXLTD,BE,        58.30,                    30049.70,509
,MAHASTEEL,EQ,        74.10,                   510891.45,6930
,MAHEPC,EQ,       160.00,                 28402748.45,178342
,MAHESHWARI,EQ,       153.10,                  2226053.50,14498
,MAHICKRA,SM,        78.15,                  1246500.00,16500
,MAHINDCIE,EQ,       104.00,                  9200215.25,88178
,MAHLIFE,EQ,       205.25,                  5644988.40,27560
,MAHLOG,EQ,       292.35,                  7278474.60,24807
,MAHSCOOTER,EQ,      3075.20,                 26772418.55,8704
,MAHSEAMLES,EQ,       207.35,                 80413018.15,385945
,MAITHANALL,EQ,       429.25,                 11571819.85,26792
,MAJESCO,EQ,       517.45,                  1861785.10,3598
,MALUPAPER,EQ,        28.05,                   286396.15,10135
,MAN50ETF,EQ,       114.71,                  2568996.20,22506
,MANAKALUCO,EQ,         7.15,                   309208.05,43050
,MANAKCOAT,EQ,         4.00,                    21739.00,5635
,MANAKSIA,EQ,        34.05,                   336489.55,9886
,MANAKSTEEL,EQ,         9.80,                   291495.85,29571
,MANALIPETC,EQ,        20.15,                  5227358.65,257321
,MANAPPURAM,EQ,       182.45,               2312757492.80,12596011
,MANGALAM,BE,        63.40,                   875759.90,13845
,MANGCHEFER,EQ,        34.40,                 13317060.90,388697
,MANGLMCEM,EQ,       195.65,                 14613431.65,74283
,MANGTIMBER,EQ,         7.10,                    28346.65,4153
,MANINDS,EQ,        46.00,                  4079310.80,89017
,MANINFRA,EQ,        17.30,                  1621899.55,93616
,MANUGRAPH,BE,         9.05,                    15461.80,1688
,MANXT50,EQ,       263.79,                    69868.50,265
,MARALOVER,EQ,        12.00,                    34270.25,2856
,MARATHON,EQ,        50.90,                   117694.95,2302
,MARINE,SM,        91.75,                  1279400.00,14000
,MARKSANS,EQ,        35.95,                 53667535.75,1519551
,MARSHALL,SM,         6.20,                   141300.00,24000
,MASFIN,EQ,       659.95,                  7760847.60,11649
,MASKINVEST,BE,        59.50,                     8208.85,143
,MASTEK,EQ,       498.75,                453814374.00,902421
,MATRIMONY,EQ,       561.10,                 12874848.90,22692
,MAWANASUG,BE,        27.00,                   395511.95,14643
,MAXVIL,EQ,        39.30,                 27776001.15,729728
,MAYURUNIQ,EQ,       211.85,                  5913494.05,27660
,MAZDA,EQ,       313.75,                   729399.15,2341
,MBAPL,BE,        62.00,                    16631.50,269
,MBECL,BE,         4.90,                    44335.90,9133
,MBLINFRA,BE,         6.40,                   180001.25,27784
,MCDHOLDING,EQ,        24.95,                   414731.70,16676
,MCLEODRUSS,BE,        12.10,                   733126.90,60589
,MCX,EQ,      1698.55,               2238032367.15,1353678
,MDL,SM,        18.30,                    73300.00,4000
,MEGASOFT,EQ,         6.70,                   228376.55,34498
,MEGH,EQ,        57.55,                 47252191.40,815284
,MELSTAR,BZ,         1.85,                       37.00,20
,MENONBE,EQ,        37.95,                   436358.40,11457
,MEP,BE,        17.50,                  5013745.35,285721
,MERCATOR,BE,          .85,                  1300306.95,1525322
,METALFORGE,BE,         4.25,                    11805.70,2743
,METKORE,BZ,          .55,                    15180.55,27601
,METROPOLIS,EQ,      1592.95,                159863813.60,101372
,MFSL,EQ,       567.70,                783202707.65,1385470
,MGEL,SM,        58.00,                   463000.00,8000
,MGL,EQ,       999.50,                563736429.00,563628
,MHRIL,EQ,       156.75,                  4114094.15,26168
,MIDHANI,EQ,       202.65,                129898008.45,637461
,MILTON,SM,        10.80,                   143000.00,13200
,MINDACORP,EQ,        67.30,                 47511746.70,691311
,MINDAIND,EQ,       281.45,                 96959816.55,339486
,MINDTECK,EQ,        22.90,                   117362.25,5191
,MINDTREE,EQ,      1052.05,               1318879166.60,1257174
,MIRCELECTR,BE,         6.20,                   932282.60,153002
,MIRZAINT,EQ,        50.90,                 25371636.20,507433
,MITTAL,EQ,        47.05,                    22395.80,476
,MMFL,EQ,       193.20,                  1340976.80,6898
,MMP,EQ,        70.00,                  3668549.10,52463
