,27-Jul-2021
The Nifty witnessed an intraday movement of about 180.55 points.The closing index was 0.49 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 70711.31
, Traded Quantity (in Lakhs), 30441.26
, Number of Trades, 23575397
, Total Market Capitalisation (Rs. Crores), 23229005.63

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     15824.45,     15860.50,     15881.55,     15701.00,     15746.45,-78
,NIFTY50 EQL Wgt,     17848.05,     17899.95,     17934.60,     17690.95,     17752.15,-95.9
,NIFTY100 EQL Wgt,     19135.25,     19189.90,     19229.20,     18967.20,     19018.60,-116.65
,NIFTY100 LowVol30,     12480.75,     12501.55,     12515.35,     12345.80,     12370.00,-110.75
,NIFTY Alpha 50,     28502.15,     28571.35,     28717.00,     28217.10,     28468.90,-33.25
,NIFTY MIDCAP 150,     10423.15,     10467.30,     10505.75,     10339.95,     10376.15,-47
,NIFTY SMLCAP 50,      5262.60,      5286.15,      5333.75,      5237.75,      5268.65,6.05
,NIFTY SMLCAP 250,      9059.20,      9120.60,      9168.10,      9007.35,      9052.45,-6.75
,NIFTY MIDSML 400,      9928.85,      9979.00,     10019.65,      9857.10,      9896.10,-32.75
,NIFTY200 QUALTY30,     13737.95,     13764.65,     13785.80,     13631.25,     13665.50,-72.45
,Nifty FinSrv25 50,     16639.15,     16686.25,     16789.35,     16604.75,     16646.35,7.2
,NIFTY AlphaLowVol,     16159.60,     16192.40,     16210.05,     15931.80,     15971.80,-187.8
,Nifty200Momentm30,     18246.95,     18325.65,     18433.50,     18129.20,     18229.15,-17.8
,Nifty100ESGSecLdr,      2689.75,      2695.60,      2698.00,      2666.05,      2672.90,-16.85
,Nifty IT,     29940.40,     29967.90,     30048.35,     29698.95,     29892.55,-47.85
,Nifty Next 50,     39351.30,     39454.65,     39572.20,     39007.30,     39105.40,-245.9
,Nifty Bank,     34949.70,     35029.30,     35186.10,     34713.55,     34797.45,-152.25
,NIFTY MIDCAP 100,     27573.85,     27680.75,     27782.85,     27318.25,     27455.10,-118.75
,Nifty 500,     13675.10,     13715.15,     13740.90,     13569.35,     13610.30,-64.8
,Nifty 100,     16094.20,     16131.45,     16152.70,     15967.15,     16011.05,-83.15
,Nifty Midcap 50,      7549.05,      7577.55,      7609.45,      7475.65,      7495.95,-53.1
,Nifty Realty,       397.20,       400.05,       404.45,       391.95,       394.30,-2.9
,Nifty Infra,      4446.50,      4458.25,      4463.60,      4400.80,      4416.00,-30.5
,Nifty Energy,     19300.10,     19320.00,     19353.70,     19070.90,     19116.15,-183.95
,Nifty FMCG,     36486.75,     36551.45,     36620.30,     36307.35,     36360.80,-125.95
,Nifty MNC,     17779.35,     17831.75,     17858.10,     17658.00,     17710.90,-68.45
,Nifty Pharma,     14652.55,     14702.95,     14713.15,     13866.80,     14018.65,-633.9
,Nifty PSE,      3589.90,      3600.00,      3609.65,      3555.60,      3562.50,-27.4
,Nifty PSU Bank,      2408.55,      2413.20,      2450.75,      2404.45,      2417.60,9.05
,Nifty Serv Sector,     21989.00,     22031.50,     22063.20,     21860.00,     21917.50,-71.5
,India VIX,12.4500,12.4500,13.5250,12.1025,13.2325,0.7825
,Nifty Auto,     10137.95,     10153.15,     10217.10,     10047.65,     10094.35,-43.6
,Nifty Metal,      5387.40,      5432.55,      5499.65,      5405.55,      5465.90,78.5
,Nifty Media,      1759.55,      1765.90,      1795.50,      1743.25,      1751.00,-8.55
,NIFTY SMLCAP 100,     10434.75,     10486.50,     10563.95,     10378.20,     10432.95,-1.8
,Nifty 200,      8411.00,      8432.15,      8445.30,      8343.15,      8368.50,-42.5
,Nifty Div Opps 50,      3395.90,      3405.75,      3410.65,      3376.70,      3388.70,-7.2
,Nifty Commodities,      5307.00,      5328.15,      5349.80,      5269.20,      5295.45,-11.55
,Nifty Consumption,      6426.25,      6444.40,      6453.00,      6387.35,      6405.75,-20.5
,Nifty Fin Service,     16574.85,     16615.60,     16685.35,     16497.65,     16529.15,-45.7
,Nifty50 Div Point,        89.87,        91.37,        91.37,        91.37,        91.37,1.5
,Nifty100 Liq 15,      4072.90,      4083.60,      4101.20,      4043.05,      4061.85,-11.05
,Nifty CPSE,      2042.65,      2048.35,      2055.65,      2028.35,      2034.80,-7.85
,Nifty GrowSect 15,      7663.35,      7676.80,      7692.05,      7508.05,      7534.85,-128.5
,Nifty50 PR 2x Lev,      7504.90,      7538.40,      7558.15,      7388.05,      7430.25,-74.65
,Nifty50 PR 1x Inv,       278.35,       277.75,       280.55,       277.40,       279.75,1.4
,Nifty50 TR 2x Lev,     10132.05,     10179.20,     10205.85,      9976.25,     10033.15,-98.9
,Nifty50 TR 1x Inv,       239.70,       239.15,       241.55,       238.80,       240.85,1.15
,Nifty50 Value 20,      8118.45,      8137.65,      8152.65,      8065.35,      8097.70,-20.75
,Nifty Mid Liq 15,      6339.20,      6358.40,      6373.20,      6260.05,      6269.75,-69.45
,Nifty Pvt Bank,     18270.80,     18324.00,     18387.60,     18082.35,     18116.00,-154.8
,NIFTY100 Qualty30,      3647.70,      3654.55,      3659.80,      3624.95,      3636.15,-11.55
,Nifty GS 8 13Yr,      2262.43,      2262.82,      2262.96,      2262.81,      2262.81,.38
,Nifty GS 10Yr,      2044.75,      2045.10,      2045.19,      2043.60,      2044.01,-.74
,Nifty GS 10Yr Cln,       941.39,       941.39,       941.43,       940.70,       940.89,-.5
,Nifty GS 4 8Yr,      2436.35,      2436.74,      2436.74,      2433.92,      2435.45,-.9
,Nifty GS 11 15Yr,      2420.61,      2421.06,      2421.06,      2419.26,      2419.72,-.89
,Nifty GS 15YrPlus,      2589.15,      2589.65,      2589.77,      2587.13,      2587.13,-2.02
,Nifty GS Compsite,      2317.63,      2318.03,      2318.03,      2316.41,      2316.90,-.73

,ADVANCES,855
,DECLINES,1153
,UNCHANGED,60

,Total securities that have hit their price bands today,373

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,ZOMATO,EQ,       140.65,       132.90,-5.51,3390.97
,HATSUN,EQ,       942.00,                 36282661.20,38422
,HAVISHA,BE,         1.60,                   109544.00,68465
,HBANKETF,EQ,       346.10,                   400020.27,1149
,HBLPOWER,EQ,        51.65,                 47657877.65,905504
,HBSL,EQ,        25.80,                   285470.85,10899
,HCC,EQ,        12.00,                 63805506.75,5195632
,HCG,EQ,       219.85,                 29139299.00,131068
,HCL-INSYS,EQ,        15.55,                 12530033.70,812762
,HDFC,W3,       675.90,                 23396190.00,34200
,HDFCMFGETF,EQ,        42.37,                 50736601.47,1198961
,HDFCNIFETF,EQ,       167.42,                 13137016.33,78515
,HDFCSENETF,EQ,       568.87,                   650070.29,1143
,HDIL,BZ,         5.45,                  1395055.10,250199
,HEG,EQ,      2297.05,               1141456679.85,499477
,HEIDELBERG,EQ,       257.40,                 49151611.85,189852
,HEMIPROP,EQ,       142.55,                135681483.40,938177
,HEOFRG1126,MF,        11.75,                    58750.00,5000
,HERANBA,EQ,       829.55,                567710066.00,680000
,HERCULES,EQ,       162.10,                 42739041.05,260618
,HERITGFOOD,EQ,       490.55,                289095958.10,599086
,HESTERBIO,EQ,      2351.75,                 19316524.80,8123
,HEXATRADEX,EQ,       121.60,                 14388359.10,116870
,HFCL,BE,        70.00,                271227488.20,3798754
,HGINFRA,EQ,       527.70,                363040223.20,698799
,HGS,BE,      2940.00,                 48321047.05,16397
,HIKAL,EQ,       525.25,                164912834.75,310956
,HIL,EQ,      5349.20,                533402158.40,103002
,HILTON,EQ,        13.35,                   380288.10,28486
,HIMATSEIDE,BE,       246.95,                 41027138.80,164445
,HINDCOMPOS,EQ,       330.90,                  1380184.95,4168
,HINDCON,EQ,        71.65,                  4734412.30,65791
,HINDCOPPER,EQ,       152.75,               1810317322.95,11769766
,HINDMOTORS,EQ,         8.85,                  4352705.80,499128
,HINDNATGLS,BE,        45.85,                  1300146.50,28147
,HINDOILEXP,EQ,       117.80,                 40519550.55,340689
,HIRECT,EQ,       154.35,                  2532297.45,16256
,HISARMETAL,EQ,       146.65,                  9789391.55,65749
,HITECH,EQ,       640.15,                 85000215.60,133309
,HITECHCORP,EQ,       251.40,                 28351240.35,107509
,HITECHGEAR,EQ,       331.35,                  9413917.05,28212
,HLEGLAS,EQ,      3437.80,                 13874773.20,4030
,HLVLTD,EQ,         9.75,                  1304104.50,133849
,HMT,BZ,        34.10,                   359181.00,10456
,HMVL,EQ,        86.20,                 20423623.45,233920
,HNDFDS,BE,      1959.70,                  3997458.15,2038
,HNGSNGBEES,EQ,       333.51,                  8981301.95,26727
,HOMEFIRST,EQ,       547.85,                 40463818.00,72848
,HONAUT,EQ,     42796.15,                113938560.75,2639
,HONDAPOWER,EQ,      1237.30,                 14815216.55,11844
,HOTELRUGBY,BE,         4.25,                    15937.50,3750
,HOVS,EQ,        87.85,                 18296021.50,205831
,HPL,EQ,        81.35,                 24144637.70,293514
,HSCL,EQ,        51.45,                610827961.90,11777894
,HSIL,EQ,       271.85,                 54378846.70,198909
,HTMEDIA,EQ,        30.40,                 23034041.75,741139
,HUBTOWN,EQ,        32.85,                  9924993.30,302852
,HUDCO,EQ,        45.35,                816100770.20,17806075
,HUDCO,N2,      1210.00,                   122210.00,101
,HUDCO,N7,      1170.00,                     5850.00,5
,HUDCO,N8,      1254.99,                   822322.77,663
,HUDCO,N9,      1255.10,                    65265.20,52
,HUDCO,N3,      1056.00,                  2197963.00,2085
,HUDCO,ND,      1308.09,                   494099.93,378
,HUDCO,NE,      1449.99,                    17413.80,12
,HUHTAMAKI,EQ,       304.15,                 22799081.20,73955
,IBMFNIFTY,EQ,       157.10,                   545504.52,3415
,IBREALEST,EQ,       156.25,               2407482670.80,15378961
,IBUCCREDIT,N6,      1069.00,                    90640.00,85
,IBUCCREDIT,N9,      1009.50,                    30285.00,30
,IBULHSGFIN,EQ,       277.40,               4846296667.20,17151955
,IBULHSGFIN,NA,       996.00,                    79640.15,80
,IBULHSGFIN,N7,      1499.00,                   367255.00,245
,IBULHSGFIN,N6,      1070.00,                   164110.40,154
,IBULHSGFIN,N8,       994.50,                    19890.00,20
,ICDSLTD,BE,        33.70,                    40103.00,1190
,ICEMAKE,EQ,        84.25,                  1898250.50,22267
,ICICI500,EQ,       224.19,                  1227209.37,5469
,ICICIALPLV,EQ,       162.98,                  1191192.84,7297
,ICICIB22,EQ,        40.32,                 21574700.93,532932
,ICICIBANKN,EQ,       346.30,                   724394.47,2078
,ICICIBANKP,EQ,       178.90,                  1596395.27,8896
,ICICIGOLD,EQ,        42.40,                 16741136.57,395098
,ICICILIQ,EQ,       999.99,                 15825981.01,15826
,ICICILOVOL,EQ,       131.23,                 25227529.70,192676
,ICICIM150,EQ,       105.19,                 30968213.31,292129
,ICICIMCAP,EQ,        96.22,                   547315.28,5647
,ICICINF100,EQ,       173.79,                   884313.60,5081
,ICICINIFTY,EQ,       168.51,                 14017096.02,82780
,ICICINV20,EQ,        85.78,                  2280861.69,26510
,ICICINXT50,EQ,        39.89,                   716443.98,17846
,ICICIPHARM,EQ,        87.96,                  6742804.87,76258
,ICICISENSX,EQ,       571.14,                   608127.68,1064
,ICICITECH,EQ,       302.48,                 25170647.64,83049
,ICIL,EQ,       257.80,                378552866.50,1504338
,ICRA,EQ,      3707.60,                 16262265.35,4338
,IDBI,EQ,        38.00,                361494399.25,9473026
,IDBIGOLD,EQ,      4383.00,                   516850.85,118
,IDEA,EQ,         8.40,               1186779082.45,141166507
,IDFC,EQ,        57.40,                459273168.00,7982703
,IDFCFIRSTB,EQ,        50.75,               1075413405.70,21005505
,IDFCFIRSTB,N9,      5265.00,                    21098.00,4
,IDFCFIRSTB,NA,     11450.00,                    80150.00,7
,IDFCFIRSTB,NE,     10650.00,                    84648.04,8
,IDFCFIRSTB,NB,      5199.00,                    36273.00,7
,IDFCFIRSTB,NC,     10950.00,                    54634.00,5
,IDFNIFTYET,EQ,       165.25,                    18069.11,109
,IEX,EQ,       429.15,               1244525652.25,2854443
,IFBAGRO,EQ,       591.55,                  8272095.10,13840
,IFBIND,EQ,      1024.65,                 13276113.60,12846
,IFCI,EQ,        13.95,                 52583115.25,3733924
,IFCI,NH,      1071.10,                   651015.00,600
,IFCI,NL,      1044.00,                   813900.11,780
,IFCI,NF,      1066.85,                   245290.00,230
,IFGLEXPOR,EQ,       399.50,                 13040688.50,32742
,IGARASHI,EQ,       542.20,                 97781325.15,178507
,IGPL,EQ,       694.15,                 59551823.50,85010
,IIFCL,N4,      1415.00,                   958270.00,677
,IIFL,N4,      1023.41,                  1063972.35,1045
,IIFL,NE,       993.12,                   283011.26,284
,IIFL,NF,       989.47,                  2361572.48,2386
,IIFL,NB,      1035.75,                     7250.25,7
,IIFL,N7,      1025.00,                  6548462.00,6388
,IIFL,N6,      1015.07,                   158814.00,156
,IIFL,N5,      1060.00,                  1060013.48,1000
,IIFL,BE,       303.60,                160288248.50,520227
,IIFL,NG,      1000.00,                    90000.00,90
,IIFLSEC,EQ,       107.75,                 83772974.70,765943
,IIFLWAM,EQ,      1302.85,                 33006790.05,25060
,IITL,EQ,        72.00,                   334775.05,4660
,IL&FSENGG,BZ,         6.25,                   476348.25,75023
,IL&FSTRANS,BZ,         6.05,                   120364.75,19895
,IMAGICAA,EQ,         8.95,                  4318637.50,469833
,IMFA,EQ,       756.45,                138080629.55,176955
,IMPAL,EQ,       797.50,                 13233461.20,16841
,INCREDIBLE,BE,        35.25,                   910760.75,25725
,INDBANK,EQ,        32.85,                 18284560.65,577505
,INDHOTEL,EQ,       148.40,                356776612.00,2407593
,INDIACEM,EQ,       193.30,                367268542.15,1882426
,INDIAGLYCO,EQ,       703.35,                251992552.85,353168
,INDIAMART,EQ,      7179.95,                446537311.00,61792
,INDIANB,EQ,       137.25,                238359706.90,1710970
,INDIANCARD,EQ,       212.40,                  1374815.60,6427
,INDIANHUME,EQ,       230.55,                 19267403.40,82402
,INDIGOPNTS,EQ,      2581.20,                 27901179.20,10768
,INDIGRID,IV,       140.07,                 17861639.67,127575
,INDIGRID,NJ,      1045.50,                   228973.78,219
,INDLMETER,EQ,        14.65,                  1597779.55,109172
,INDNIPPON,EQ,       409.30,                 64147093.00,155108
,INDOCO,EQ,       438.60,                 90021067.40,203199
,INDORAMA,BE,        53.45,                  4899544.50,92153
,INDOSOLAR,BZ,         2.90,                   451090.30,157269
,INDOSTAR,EQ,       341.65,                 13200439.25,38422
,INDOTECH,BE,       242.50,                  1414527.75,5898
,INDOTHAI,EQ,        69.10,                  5225492.65,74416
,INDOWIND,BE,         7.40,                   791609.70,106205
,INDRAMEDCO,EQ,        83.15,                 21514246.55,257182
,INDSWFTLAB,EQ,       107.20,                102963397.50,973573
,INDSWFTLTD,EQ,         5.80,                     3259.60,562
,INDTERRAIN,EQ,        42.15,                  7224596.70,167949
,INDUSTOWER,EQ,       222.90,                619275279.35,2751131
,INEOSSTYRO,EQ,      1406.30,                 74987220.10,52753
,INFIBEAM,EQ,        45.00,                163973795.95,3591580
,INFOBEAN,BE,       484.00,                 24551414.00,49957
,INFOMEDIA,BE,         5.50,                    32573.40,5692
,INFRABEES,EQ,       456.44,                   731538.97,1595
,INGERRAND,EQ,      1010.25,                 27253335.90,26806
,INNOVANA,SM,       190.00,                  3387800.00,18000
,INNOVATIVE,SM,        18.00,                   785700.00,45000
,INOXLEISUR,EQ,       320.50,               3162998440.90,9654323
,INOXWIND,EQ,       121.25,                219502183.35,1839694
,INSECTICID,EQ,       762.55,                 30069158.65,39186
,INSPIRISYS,BE,        65.65,                  1863323.90,28627
,INTELLECT,EQ,       832.90,                399511604.15,477440
,INTENTECH,EQ,       103.95,                 19197130.90,185714
,INVENTURE,EQ,         3.60,                 40148957.10,11092928
,IOB,EQ,        24.50,                218669802.90,8817390
,IOLCP,EQ,       683.85,                606386349.85,876904
,IPCALAB,EQ,      2234.30,                521809489.45,235294
,IPL,EQ,       337.90,                205157318.45,603673
,IRB,EQ,       165.85,                546806528.10,3292596
,IRBINVIT,IV,        58.60,                  8200350.00,140000
,IRCON,EQ,        44.65,                108423030.05,2418892
,IRCTC,EQ,      2295.55,               2142777416.70,926459
,IREDA,N7,      1230.01,                    48630.03,45
,IRFC,EQ,        23.10,                207551566.75,8964578
,IRFC,NC,      1271.50,                    76293.00,60
,IRFC,N4,      1215.00,                   546750.00,450
,IRFC,NJ,      1252.90,                  1635890.20,1308
,IRFC,NA,      1253.30,                   810928.05,640
,IRFC,NE,      1334.99,                     6709.68,5
,IRFC,N1,      1084.00,                  2199441.34,2029
,IRFC,NK,      1332.00,                  1053612.00,791
,IRFC,NG,      1248.00,                   624000.00,500
,IRFC,NO,      1270.00,                  2566837.50,2025
,IRFC,N8,      1675.00,                     1675.00,1
,IRFC,N9,      1107.95,                    55809.00,50
,IRFC,N3,      1093.15,                   109315.00,100
,IRISDOREME,BE,       166.60,                  1391238.25,8260
,ISEC,EQ,       732.00,                925006101.15,1258875
,ISFT,EQ,       109.10,                  3985849.60,35974
,ISGEC,EQ,       794.50,                220363242.80,274950
,ISMTLTD,BE,        25.80,                  2212552.05,85063
,ITDC,EQ,       399.10,                 42759622.80,106552
,ITDCEM,EQ,        86.45,                 85825342.75,985501
,ITI,EQ,       126.90,                 65620209.20,514499
,IVC,EQ,         7.55,                 14188490.85,1907906
,IVP,EQ,       134.95,                   994377.60,7262
,IVZINGOLD,EQ,      4266.60,                    47133.70,11
,IWEL,BE,       720.80,                  2337511.30,3276
,IZMO,EQ,       122.90,                 12864557.50,104675
,J&KBANK,EQ,        39.10,                129934147.45,3287788
,JAGRAN,EQ,        65.60,                 24165457.15,360345
,JAGSNPHARM,EQ,       180.85,                104678683.50,576797
,JAIBALAJI,EQ,        61.25,                  4014469.50,64348
,JAICORPLTD,EQ,       154.85,                157921979.25,1004292
,JAINSTUDIO,BZ,         2.80,                     4354.00,1555
,JALAN,SM,         5.70,                    34800.00,6000
,JAMNAAUTO,EQ,        85.95,                 86676034.90,1008340
,JASH,EQ,       590.00,                 32506387.55,55137
,JAYAGROGN,EQ,       282.95,                 81578982.20,286910
,JAYBARMARU,EQ,       223.75,                134837180.75,590949
,JAYNECOIND,BE,        26.25,                 18985820.75,746915
,JAYSREETEA,EQ,       139.35,                597187666.75,4389002
,JBCHEPHARM,EQ,      1763.55,                191859385.55,107782
,JBFIND,BE,        35.20,                  9011983.20,250143
,JBMA,EQ,       483.15,                 43364922.55,89496
,JCHAC,EQ,      2274.45,                 31562759.25,13887
,JETAIRWAYS,BZ,        87.30,                  8831617.20,101164
,JETFREIGHT,SM,        27.10,                   108400.00,4000
,JETKNIT,SM,        39.00,                   117000.00,3000
,JHS,EQ,        24.90,                  3208730.50,127091
,JINDALPHOT,EQ,        74.15,                   958360.55,13029
,JINDALPOLY,EQ,      1025.30,                191142974.95,186263
,JINDALSAW,EQ,       142.20,               2508169266.35,17800937
,JINDALSTEL,EQ,       419.80,               7709113612.95,18459577
,JINDRILL,EQ,       136.05,                 15422615.40,112742
,JINDWORLD,EQ,        75.75,                 33823617.25,436379
,JISLDVREQS,EQ,        20.05,                  1804907.90,89241
,JISLJALEQS,EQ,        31.25,                 65286579.50,2057054
,JITFINFRA,BE,        24.90,                   648570.30,26047
,JIYAECO,BE,         5.80,                   152014.45,26453
,JKCEMENT,EQ,      3032.55,                226032439.95,72922
,JKIL,EQ,       219.00,                116037770.00,521603
,JKLAKSHMI,EQ,       727.00,                653763663.90,902780
,JKPAPER,EQ,       223.05,                262501546.25,1180010
,JKTYRE,EQ,       141.10,                 83944824.50,592153
,JMA,EQ,        65.60,                  1523357.30,23360
,JMCPROJECT,EQ,       122.75,                 33616543.65,273367
,JMFINANCIL,EQ,       106.90,                721496010.15,6661067
,JMTAUTOLTD,EQ,         3.05,                  2563148.95,840317
,JOCIL,EQ,       307.10,                540020194.75,1765864
,JPASSOCIAT,BE,        12.10,                 29630951.90,2448839
,JPINFRATEC,EQ,         2.30,                 30095537.40,13186918
,JPPOWER,EQ,         5.15,                283014484.30,53609198
,JSL,EQ,       155.45,                902097974.15,5799119
,JSLHISAR,EQ,       275.75,                493347999.60,1795296
,JSWENERGY,EQ,       252.60,               1811149767.80,7374498
,JSWHL,EQ,      4716.90,                  4493776.20,937
,JSWISPL,BE,        39.75,                168348702.55,4234607
,JTEKTINDIA,EQ,       108.95,                 22988648.00,209140
,JUBLFOOD,EQ,      3669.55,               5262414507.65,1434020
,JUBLINDS,EQ,       421.50,                251650220.90,604783
,JUBLINGREA,EQ,       618.85,                904859571.80,1453718
,JUBLPHARMA,EQ,       668.70,                301566161.10,442191
,JUMPNET,EQ,        10.35,                 12243828.65,1201302
,JUNIORBEES,EQ,       409.71,                 29355565.55,71285
,JUSTDIAL,EQ,       955.40,               1743031801.25,1809915
,JYOTHYLAB,EQ,       175.00,                180488837.15,1027232
,JYOTISTRUC,BZ,        11.10,                  4624270.75,416654
,KABRAEXTRU,EQ,       205.30,                151164053.95,723918
,KAJARIACER,EQ,       993.95,                130164298.95,130395
,KAKATCEM,EQ,       277.00,                 99700753.10,357990
,KALPATPOWR,EQ,       467.85,                127554812.90,269644
,KALYANIFRG,BE,       217.80,                   124397.40,577
,KALYANKJIL,EQ,        72.05,                134027438.45,1862309
,KAMATHOTEL,EQ,        48.15,                  1536941.55,31863
,KAMDHENU,EQ,       173.55,                 13695302.95,78376
,KANANIIND,BE,        12.30,                   290936.70,23576
,KANORICHEM,EQ,       186.85,                 21013181.15,112898
,KANPRPLA,EQ,       297.15,                 30392344.60,103031
,KANSAINER,EQ,       615.55,                128912872.60,208934
,KAPSTON,BE,        89.25,                   661433.90,7235
,KARDA,BE,       184.30,                  9690667.15,52692
,KARMAENG,EQ,        25.00,                  2229591.25,89197
,KARURVYSYA,EQ,        47.65,                 94567223.70,1957462
,KAUSHALYA,EQ,         2.95,                    30438.10,10318
,KAVVERITEL,EQ,         2.20,                     9803.20,4456
,KAYA,EQ,       499.55,                 20858645.00,41742
,KCP,EQ,       159.55,                 97999829.25,603291
,KCPSUGIND,EQ,        26.85,                 31263962.95,1156429
,KDDL,EQ,       364.60,                  3314613.05,9104
,KEC,EQ,       420.35,                 90333276.30,211669
,KECL,EQ,        19.45,                  5723136.85,293354
,KEERTI,EQ,        19.65,                   332452.65,17066
,KEI,EQ,       713.90,                134985297.90,187002
,KELLTONTEC,EQ,        56.85,                113429004.60,1966659
,KENNAMET,EQ,      1267.90,                  5892383.80,4659
,KERNEX,BE,        71.55,                   724962.80,10041
,KESORAMIND,EQ,        99.15,                749268958.30,7593661
,KEYFINSERV,EQ,        77.75,                   714813.85,9283
,KHADIM,EQ,       286.60,                 14026926.20,48692
,KHAICHEM,EQ,        68.10,                 22495299.85,328374
,KHANDSE,EQ,        18.45,                    37863.95,2121
,KICL,EQ,      2025.15,                  1387643.35,682
,KILITCH,EQ,       209.00,                 10155532.90,49384
,KIMS,EQ,      1221.85,                571251356.10,465929
,KINGFA,EQ,      1125.00,                  5937189.55,5198
,KIOCL,EQ,       271.80,                 40075320.30,145382
,KIRIINDUS,EQ,       572.35,                146638121.60,252588
,KIRLFER,EQ,       296.55,                192186780.65,643274
,KIRLOSBROS,BE,       439.65,                  9538193.75,21411
,KIRLOSENG,EQ,       256.85,                 49660307.85,190490
,KIRLOSIND,EQ,      1701.15,                 49440741.70,29096
,KITEX,EQ,       170.50,                 81766337.15,474847
,KKCL,EQ,       912.85,                  2944922.75,3217
,KKVAPOW,SM,       513.95,                   128487.50,250
,KMSUGAR,EQ,        31.90,                 34535013.90,1085537
,KNRCON,EQ,       273.40,                218293340.60,797931
,KOKUYOCMLN,EQ,        72.35,                 14328728.00,195557
,KOLTEPATIL,EQ,       247.65,                571515696.35,2306457
,KOPRAN,BE,       242.80,                 57218402.75,231693
,KOTAKBKETF,EQ,       351.07,                 61012575.44,172542
,KOTAKGOLD,EQ,        41.65,                  4937890.20,118526
,KOTAKIT,EQ,        30.00,                  1290682.70,42086
,KOTAKNIFTY,EQ,       165.55,                 15386220.16,92703
,KOTAKNV20,EQ,        87.72,                   789689.11,9007
,KOTAKPSUBK,EQ,       236.92,                   623022.69,2615
,KOTARISUG,EQ,        38.80,                 14514518.45,368266
,KOTHARIPET,EQ,        42.85,                  8592385.25,193189
,KOTHARIPRO,BE,       110.45,                  1794928.20,16464
,KPIGLOBAL,EQ,       126.70,                 35066310.65,277005
,KPITTECH,EQ,       293.90,                902866333.15,2993307
,KPRMILL,EQ,      2003.50,                782601564.10,394363
,KRBL,EQ,       275.05,                167886762.50,605755
,KREBSBIO,EQ,       126.60,                 23059797.55,177110
,KRIDHANINF,EQ,         5.65,                  1305757.65,225744
,KRISHANA,EQ,       146.45,                 14447917.55,99246
,KSB,EQ,      1068.40,                 35080548.70,32527
,KSCL,EQ,       703.55,                 93422907.50,132624
,KSL,EQ,       442.35,                162050555.60,364057
,KSOLVES,SM,       590.70,                  1890240.00,3200
,KTKBANK,EQ,        59.30,                 57585235.30,960689
,KUANTUM,EQ,        90.90,                 82183132.70,908373
,L&TFH,EQ,        88.10,                698169881.55,7915810
,L&TFINANCE,NE,      1082.00,                    54100.00,50
,L&TFINANCE,Y3,      1045.00,                    10450.00,10
,L&TFINANCE,Y1,      1150.00,                   621000.00,540
,L&TFINANCE,NY,      1066.00,                   799500.00,750
,L&TFINANCE,Y9,      1120.00,                   112000.00,100
,L&TFINANCE,N7,      1100.00,                     1100.00,1
,L&TFINANCE,NC,      1100.00,                   125400.00,114
,L&TFINANCE,Y6,       909.00,                   907500.00,1000
,L&TFINANCE,NO,      1068.26,                  1213120.90,1138
,LAGNAM,SM,        42.80,                 33861750.00,801000
,LAKPRE,BZ,         5.05,                    12781.20,2650
,LALPATHLAB,EQ,      3615.00,               2001482650.00,552695
,LAMBODHARA,BE,        88.95,                  2827458.10,31484
,LAOPALA,EQ,       271.70,                 44828748.75,163034
,LASA,EQ,        73.55,                109557514.45,1500939
,LAURUSLABS,EQ,       632.05,               2208999872.85,3466194
,LAXMICOT,SM,        30.20,                 12113100.00,372000
,LAXMIMACH,EQ,      7760.35,                 73688093.15,9549
,LCCINFOTEC,EQ,         1.75,                   633492.85,359913
,LEMONTREE,EQ,        39.95,                 71361914.05,1767073
,LEXUS,SM,        10.65,                    31950.00,3000
,LFIC,EQ,        80.30,                   112990.05,1382
,LGBBROSLTD,EQ,       506.60,                401369560.40,783709
,LGBFORGE,BE,         7.85,                   559524.45,71277
,LIBAS,EQ,        69.45,                 21005334.55,298650
,LIBERTSHOE,EQ,       181.60,                 58494846.45,320745
,LICHSGFIN,EQ,       443.85,                937720671.50,2107606
,LICNETFGSC,EQ,        22.15,                   367842.25,16557
,LICNETFN50,EQ,       202.21,                     7278.18,36
,LICNETFSEN,EQ,       559.27,                    71775.28,128
,LICNFNHGP,EQ,       161.58,                   508298.45,3155
,LIKHITHA,EQ,       406.05,                 68816364.75,168071
,LINCOLN,EQ,       352.25,                 99262188.80,276425
,LINCPEN,EQ,       200.70,                  2013848.25,10026
,LINDEINDIA,EQ,      1720.40,                 62971255.25,36354
,LIQUIDBEES,EQ,      1000.00,               1007732765.29,1007732
,LIQUIDETF,EQ,      1000.00,                 10442991.60,10443
,LODHA,EQ,       877.00,                543150494.95,631535
,LOKESHMACH,EQ,        44.80,                  4868561.55,107554
,LOTUSEYE,BE,        45.90,                   304451.70,6647
,LOVABLE,EQ,       121.45,                 17059380.25,140861
,LPDC,BE,         6.20,                  1080874.90,168758
,LSIL,BE,         3.20,                  8759770.80,2704725
,LTTS,EQ,      3495.75,               1632007691.00,462826
,LUMAXIND,EQ,      1476.15,                  7222508.10,4864
,LUMAXTECH,EQ,       164.40,                 28086581.15,167517
