,09-Apr-2021
The Nifty witnessed an intraday movement of about 132.8 points.The closing index was 0.26 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 70616.38
, Traded Quantity (in Lakhs), 26569.39
, Number of Trades, 20305986
, Total Market Capitalisation (Rs. Crores), 20819559.36

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     14873.80,     14882.65,     14918.45,     14785.65,     14834.85,-38.95
,NIFTY50 EQL Wgt,     16445.45,     16452.50,     16489.35,     16361.95,     16432.25,-13.2
,NIFTY100 EQL Wgt,     17359.25,     17366.25,     17433.75,     17313.45,     17376.90,17.65
,NIFTY100 LowVol30,     11495.80,     11511.30,     11545.40,     11483.40,     11526.15,30.35
,NIFTY Alpha 50,     24304.60,     24288.00,     24706.75,     24234.60,     24657.50,352.9
,NIFTY MIDCAP 150,      9226.95,      9242.00,      9298.95,      9213.30,      9240.75,13.8
,NIFTY SMLCAP 50,      4231.40,      4235.95,      4266.40,      4227.55,      4246.75,15.35
,NIFTY SMLCAP 250,      7225.20,      7247.00,      7289.65,      7231.90,      7264.00,38.8
,NIFTY MIDSML 400,      8510.70,      8528.15,      8577.70,      8507.00,      8533.25,22.55
,NIFTY200 QUALTY30,     12685.65,     12711.55,     12756.40,     12671.95,     12721.25,35.6
,Nifty FinSrv25 50,     15415.60,     15388.85,     15468.20,     15260.75,     15301.35,-114.25
,NIFTY AlphaLowVol,     14563.45,     14595.95,     14723.00,     14569.60,     14689.50,126.05
,Nifty200Momentm30,     15930.80,     15954.50,     16067.50,     15895.10,     16033.10,102.3
,Nifty100ESGSecLdr,      2560.40,      2565.05,      2566.85,      2550.65,      2561.35,.95
,Nifty IT,     27148.40,     27322.05,     27520.10,     27109.95,     27367.05,218.65
,Nifty Next 50,     35321.15,     35346.95,     35538.90,     35235.85,     35358.90,37.75
,Nifty Bank,     32782.85,     32636.90,     32972.15,     32329.95,     32448.05,-334.8
,NIFTY MIDCAP 100,     24462.40,     24492.30,     24680.70,     24421.20,     24505.70,43.3
,Nifty 500,     12541.65,     12552.90,     12591.95,     12490.00,     12527.40,-14.25
,Nifty 100,     15036.15,     15045.20,     15081.90,     14957.60,     15004.15,-32
,Nifty Midcap 50,      6941.80,      6946.75,      6987.30,      6880.90,      6906.70,-35.1
,Nifty Realty,       334.10,       333.40,       336.95,       329.60,       332.05,-2.05
,Nifty Infra,      4177.25,      4179.05,      4190.80,      4139.00,      4147.90,-29.35
,Nifty Energy,     18275.55,     18289.70,     18305.10,     18058.00,     18077.15,-198.4
,Nifty FMCG,     34983.05,     35064.70,     35442.85,     34999.40,     35253.10,270.05
,Nifty MNC,     16481.80,     16537.15,     16610.20,     16434.70,     16459.35,-22.45
,Nifty Pharma,     12611.70,     12603.60,     13074.00,     12582.60,     12995.35,383.65
,Nifty PSE,      3135.90,      3141.00,      3149.85,      3101.45,      3110.25,-25.65
,Nifty PSU Bank,      2146.30,      2144.35,      2246.90,      2132.05,      2191.25,44.95
,Nifty Serv Sector,     20776.85,     20801.00,     20837.95,     20637.10,     20701.00,-75.85
,India VIX,20.3125,20.3125,20.9675,19.6825,19.7850,-0.5275
,Nifty Auto,      9959.35,      9961.55,     10032.85,      9885.60,      9922.95,-36.4
,Nifty Metal,      4494.95,      4510.20,      4550.45,      4399.30,      4467.30,-27.65
,Nifty Media,      1544.35,      1541.20,      1564.20,      1536.60,      1556.95,12.6
,NIFTY SMLCAP 100,      8519.10,      8536.40,      8587.15,      8513.00,      8559.10,40
,Nifty 200,      7806.10,      7811.40,      7835.05,      7769.80,      7793.30,-12.8
,Nifty Div Opps 50,      3130.40,      3140.45,      3146.95,      3118.45,      3129.85,-.55
,Nifty Commodities,      4722.05,      4741.10,      4744.20,      4646.75,      4674.35,-47.7
,Nifty Consumption,      6045.45,      6046.95,      6080.20,      6030.40,      6060.75,15.3
,Nifty Fin Service,     15525.15,     15490.00,     15591.70,     15369.60,     15412.50,-112.65
,Nifty50 Div Point,         1.92,         1.92,         1.92,         1.92,         1.92,0
,Nifty100 Liq 15,      3653.10,      3644.35,      3660.05,      3608.55,      3614.05,-39.05
,Nifty CPSE,      1778.15,      1781.70,      1788.55,      1762.05,      1766.00,-12.15
,Nifty GrowSect 15,      7207.20,      7218.25,      7290.60,      7198.10,      7274.50,67.3
,Nifty50 PR 2x Lev,      6730.90,      6738.40,      6770.65,      6651.05,      6695.10,-35.8
,Nifty50 PR 1x Inv,       294.80,       294.65,       296.55,       293.90,       295.60,.8
,Nifty50 TR 2x Lev,      8985.90,      8995.90,      9039.00,      8879.30,      8938.10,-47.8
,Nifty50 TR 1x Inv,       255.25,       255.15,       256.80,       254.50,       255.95,.7
,Nifty50 Value 20,      7658.05,      7694.40,      7708.95,      7645.55,      7685.00,26.95
,Nifty Mid Liq 15,      5824.30,      5825.50,      5854.85,      5781.70,      5800.75,-23.55
,Nifty Pvt Bank,     17553.00,     17477.40,     17622.60,     17311.55,     17392.15,-160.85
,NIFTY100 Qualty30,      3406.40,      3410.50,      3421.20,      3399.70,      3409.50,3.1
,Nifty GS 8 13Yr,      2244.20,      2244.57,      2247.67,      2244.57,      2245.53,1.33
,Nifty GS 10Yr,      2037.54,      2037.87,      2045.60,      2037.87,      2041.55,4.01
,Nifty GS 10Yr Cln,       954.74,       954.74,       958.44,       954.74,       956.51,1.77
,Nifty GS 4 8Yr,      2393.46,      2393.82,      2398.17,      2393.60,      2394.06,.6
,Nifty GS 11 15Yr,      2415.48,      2415.92,      2420.44,      2413.18,      2413.57,-1.91
,Nifty GS 15YrPlus,      2670.29,      2670.78,      2670.78,      2665.94,      2667.15,-3.14
,Nifty GS Compsite,      2291.23,      2291.61,      2295.54,      2291.20,      2291.45,.22

,ADVANCES,1071
,DECLINES,844
,UNCHANGED,105

,Total securities that have hit their price bands today,291

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,JSWSTEEL,EQ,       614.10,       621.00,1.12,3130.46
,HERANBA,EQ,       658.00,                141506647.90,213971
,HERCULES,EQ,       126.25,                115053879.50,899418
,HERITGFOOD,EQ,       330.40,                 57666581.00,174062
,HESTERBIO,EQ,      2199.60,                 53954278.70,24449
,HEXATRADEX,BE,        90.65,                 24771975.05,274959
,HFCL,EQ,        25.35,                 80420417.35,3175168
,HGINFRA,EQ,       284.55,                 19417690.65,68162
,HGS,EQ,      1850.05,                 92693065.35,50068
,HIKAL,EQ,       173.00,                202638347.20,1172758
,HIL,EQ,      3454.60,                 54782873.50,15688
,HILTON,EQ,        10.50,                   666068.25,65471
,HIMATSEIDE,EQ,       149.45,                 65278985.45,434996
,HINDCOMPOS,EQ,       276.65,                   504039.70,1832
,HINDCOPPER,EQ,       143.80,                404759692.50,2792003
,HINDMOTORS,BE,         6.75,                  1119661.00,163922
,HINDNATGLS,BE,        33.45,                   475176.65,14275
,HINDOILEXP,EQ,        99.55,                 45867590.15,461884
,HIRECT,EQ,       129.20,                  1343900.50,10416
,HISARMETAL,EQ,       124.95,                  6410482.75,51632
,HITECH,EQ,       395.55,                 22343518.70,56132
,HITECHCORP,EQ,       140.40,                  3835362.80,27294
,HITECHGEAR,EQ,       167.30,                  1907766.90,11399
,HLEGLAS,EQ,      2450.70,                 25160359.85,10365
,HLVLTD,EQ,         5.95,                   403969.75,67758
,HMT,BZ,        30.70,                   622752.55,20737
,HMVL,EQ,        62.95,                  1680363.65,26512
,HNDFDS,EQ,      2047.10,                 36872344.60,18072
,HNGSNGBEES,EQ,       369.19,                   347243.57,942
,HOMEFIRST,EQ,       492.15,                 87890959.25,175579
,HONAUT,EQ,     43249.45,                 94472569.55,2165
,HONDAPOWER,EQ,       984.40,                  3071460.75,3105
,HOTELRUGBY,EQ,         1.05,                     2394.00,2280
,HOVS,BE,        52.80,                   408819.00,7697
,HPL,BE,        49.90,                 13321746.25,272895
,HSCL,EQ,        45.00,                383810768.80,8453707
,HSIL,EQ,       167.45,                 67458539.85,393364
,HTMEDIA,EQ,        22.65,                  1588262.70,70252
,HUBTOWN,BE,        16.20,                   471948.70,28542
,HUDCO,EQ,        44.55,                113983988.55,2540391
,HUDCO,N2,      1198.78,                   821319.50,685
,HUDCO,N3,      1041.21,                  2325338.65,2230
,HUDCO,N5,      1193.00,                   596500.00,500
,HUDCO,ND,      1291.12,                  2130214.47,1646
,HUDCO,NE,      1449.98,                   150805.88,104
,HUHTAMAKI,EQ,       277.65,                 11522148.50,41428
,HUSYSLTD,SM,        89.00,                   178000.00,2000
,IBMFNIFTY,EQ,       148.28,                    75634.34,511
,IBREALEST,EQ,        85.40,                553004540.55,6429222
,IBUCCREDIT,N4,      1210.09,                   145210.50,120
,IBUCCREDIT,NB,       885.00,                     3550.00,4
,IBULHSGFIN,EQ,       192.25,               2785666272.95,14452759
,IBULHSGFIN,NA,       920.00,                    23000.00,25
,IBULHSGFIN,N6,      1031.00,                   104131.00,101
,ICEMAKE,EQ,        71.05,                   576911.90,8048
,ICICI500,EQ,       206.13,                   163014.04,790
,ICICIALPLV,EQ,       148.23,                  3738892.44,25224
,ICICIB22,EQ,        35.48,                  6691197.84,187595
,ICICIBANKN,EQ,       323.14,                  2744954.50,8439
,ICICIBANKP,EQ,       171.76,                  3433426.43,19904
,ICICIGOLD,EQ,        41.48,                 44281019.89,1067645
,ICICILIQ,EQ,      1000.00,                 21128991.00,21129
,ICICILOVOL,EQ,       121.27,                 10080518.97,83157
,ICICIM150,EQ,        93.30,                 10541232.67,113075
,ICICIMCAP,EQ,        87.89,                  1040386.98,11811
,ICICINF100,EQ,       162.16,                   450512.67,2773
,ICICINIFTY,EQ,       157.67,                 17105776.63,108131
,ICICINV20,EQ,        81.46,                  1454471.13,17770
,ICICINXT50,EQ,        35.99,                  4154286.24,114787
,ICICISENSX,EQ,       536.28,                   518368.52,967
,ICICITECH,EQ,       275.61,                  4223698.14,15372
,ICIL,EQ,       132.40,                 34049414.90,250173
,ICRA,EQ,      3500.30,                 47682674.00,13497
,IDBI,EQ,        37.10,                745876707.90,19908689
,IDBIGOLD,EQ,      4243.50,                   392857.35,92
,IDEA,EQ,         9.40,                937840251.95,98860394
,IDFC,EQ,        50.15,                225703984.50,4453225
,IDFCFIRSTB,EQ,        55.80,               4380154372.25,77981063
,IDFCFIRSTB,NB,      5061.00,                    20244.00,4
,IDFCFIRSTB,NC,     10730.00,                   107300.05,10
,IDFCFIRSTB,NA,     11190.55,                    55987.15,5
,IDFNIFTYET,EQ,       155.30,                    11181.03,72
,IEX,EQ,       350.10,                408958158.70,1170459
,IFBAGRO,EQ,       423.00,                  7068421.80,16692
,IFBIND,EQ,      1185.00,                 51606441.75,44066
,IFCI,EQ,        11.70,                 35240988.20,2998834
,IFCI,NF,      1062.00,                    10620.00,10
,IFCI,NH,      1098.00,                    13180.00,12
,IFGLEXPOR,EQ,       373.95,                 75505539.05,197852
,IGARASHI,EQ,       335.20,                 88661505.20,263727
,IGPL,EQ,       461.15,                 15190781.70,32701
,IIFCL,N4,      1399.14,                  3623596.55,2590
,IIFL,EQ,       278.20,                 32986515.80,118407
,IIFL,NE,      1002.50,                   703864.12,701
,IIFL,N5,      1033.00,                   206600.00,200
,IIFL,NF,      1007.93,                  1412682.01,1404
,IIFL,NC,      1024.99,                    25384.91,25
,IIFL,NG,      1012.00,                   281414.00,280
,IIFL,N4,      1017.01,                  1443223.67,1420
,IIFLSEC,EQ,        51.60,                 11982144.05,228853
,IIFLWAM,EQ,      1247.70,                 25342806.50,19951
,IITL,EQ,        56.15,                   245689.05,4333
,IL&FSENGG,BZ,         3.45,                    89584.40,25746
,IL&FSTRANS,BZ,         2.30,                    86602.60,36900
,IMAGICAA,BE,         5.90,                   289473.05,49101
,IMFA,EQ,       547.15,                 50180942.70,91269
,IMPAL,EQ,       675.65,                   552062.50,818
,INDBANK,EQ,        15.90,                 21908755.50,1399311
,INDHOTEL,EQ,       110.65,                204536593.35,1847187
,INDIACEM,EQ,       189.55,               3130778126.65,16353900
,INDIAGLYCO,EQ,       439.00,                 47403918.65,108656
,INDIAMART,EQ,      8396.60,                832235268.65,99298
,INDIANB,EQ,       118.00,                669784828.45,5620310
,INDIANCARD,EQ,       133.95,                    40129.70,299
,INDIANHUME,EQ,       186.45,                 74996318.05,394644
,INDIGOPNTS,EQ,      2344.50,                 49226476.50,20847
,INDIGRID,IV,       127.98,                 66719955.96,522207
,INDLMETER,EQ,        13.55,                    89836.45,6645
,INDNIPPON,EQ,       370.30,                  8887784.45,23891
,INDOCO,EQ,       317.15,                145534668.55,458411
,INDORAMA,EQ,        38.30,                  1439360.70,37802
,INDOSOLAR,BZ,         2.05,                   163431.00,80687
,INDOSTAR,EQ,       323.65,                  3080939.35,9497
,INDOTECH,EQ,        91.65,                   304961.70,3298
,INDOTHAI,BE,        59.20,                    55137.85,916
,INDOWIND,BE,         4.00,                   149665.25,37791
,INDRAMEDCO,EQ,        58.50,                 35177783.20,599728
,INDSWFTLAB,EQ,        75.60,                  5091034.30,67079
,INDTERRAIN,BE,        30.85,                   893101.20,29117
,INDUSTOWER,EQ,       256.75,                806556749.20,3101583
,INEOSSTYRO,EQ,      1032.05,                 15971020.05,15430
,INFIBEAM,EQ,        44.75,                 69802565.40,1560873
,INFOBEAN,EQ,       153.65,                  5905595.10,38412
,INFOMEDIA,BE,         3.50,                   100789.75,28265
,INFRABEES,EQ,       431.15,                   218029.46,507
,INGERRAND,EQ,       724.60,                 50327534.45,69375
,INNOVANA,SM,       109.70,                   219400.00,2000
,INNOVATIVE,SM,         7.70,                    92700.00,12000
,INOXLEISUR,EQ,       275.10,                 66083752.15,241108
,INOXWIND,EQ,        70.25,                  4146886.15,58691
,INSECTICID,EQ,       467.70,                  8208456.05,17544
,INSPIRISYS,EQ,        45.05,                   803119.05,17791
,INTELLECT,EQ,       708.15,                140228473.20,198001
,INTENTECH,EQ,        33.95,                  1496438.50,44848
,INVENTURE,EQ,        30.10,                  1740259.40,57361
,IOB,EQ,        17.90,                998883840.90,57117244
,IOLCP,EQ,       634.25,               1052892062.95,1677467
,IPCALAB,EQ,      2086.00,                704125857.30,338148
,IRB,EQ,       110.20,                 90971459.70,827267
,IRBINVIT,IV,        53.92,                 39555950.00,732500
,IRCON,EQ,        90.05,                312156973.90,3472994
,IRCTC,EQ,      1730.90,               2170277623.90,1250823
,IREDA,N4,      1197.48,                     9579.84,8
,IREDA,N5,      1265.00,                   107425.40,85
,IREDA,N6,      1406.00,                    11244.00,8
,IRFC,EQ,        21.95,                360611019.05,16396258
,IRFC,NN,      1159.00,                    57950.00,50
,IRFC,NA,      1258.52,                   237862.00,189
,IRFC,NJ,      1238.01,                   127492.71,103
,IRFC,N2,      1229.90,                   153746.70,125
,IRFC,NE,      1301.25,                    20820.50,16
,IRFC,NK,      1331.01,                     7986.06,6
,IRFC,N9,      1102.00,                    22040.00,20
,IRFC,N3,      1093.00,                   273250.00,250
,IRFC,N1,      1074.00,                   402097.75,375
,IRFC,N5,      1078.60,                   434040.00,400
,IRFC,NM,      1250.00,                  3874999.00,3100
,IRFC,N4,      1187.12,                     2374.25,2
,IRISDOREME,EQ,        89.35,                   171950.65,1939
,ISEC,EQ,       391.70,                 67495458.35,171961
,ISFT,EQ,        71.40,                  2953635.05,41777
,ISMTLTD,EQ,        11.10,                  1089068.90,97714
,ITDC,EQ,       371.90,                 20627293.55,55147
,ITDCEM,EQ,        81.25,                 48943734.15,594484
,ITI,EQ,       115.90,                 24894850.00,213699
,IVC,EQ,         4.05,                   367367.50,91449
,IVP,BE,       108.95,                    97508.15,895
,IVZINGOLD,EQ,      4189.50,                   768039.90,183
,IVZINNIFTY,EQ,      1594.25,                    24436.60,15
,IZMO,EQ,        69.05,                 30326214.80,459855
,J&KBANK,EQ,        26.95,                153082044.70,5613507
,JAGRAN,EQ,        59.50,                 78922176.15,1327009
,JAGSNPHARM,EQ,        83.35,                 26553790.50,318634
,JAIBALAJI,BE,        37.50,                   185541.40,4946
,JAICORPLTD,EQ,        90.95,                158193161.40,1729569
,JAMNAAUTO,EQ,        72.00,                 40026891.40,555638
,JASH,EQ,       325.95,                  3417263.60,10541
,JAYAGROGN,EQ,       135.90,                  1192285.55,8770
,JAYBARMARU,EQ,       223.10,                  3244999.85,14523
,JAYNECOIND,EQ,        14.05,                 21113144.25,1503664
,JAYSREETEA,EQ,        70.65,                 27145215.30,375423
,JBCHEPHARM,EQ,      1253.75,                 83907983.25,66590
,JBFIND,EQ,        16.20,                 10702628.85,663764
,JBMA,EQ,       406.70,                  9459392.55,23213
,JCHAC,EQ,      2613.45,                 10121252.20,3860
,JETAIRWAYS,BZ,        97.35,                  6238074.90,64072
,JETKNIT,SM,        18.95,                    56850.00,3000
,JHS,BE,        21.50,                  1017014.80,46836
,JIKIND,BE,          .55,                    16460.05,32655
,JINDALPHOT,BE,        72.75,                  2895769.55,41698
,JINDALPOLY,EQ,       807.00,                 89305971.25,108614
,JINDALSAW,EQ,        78.40,                120599023.65,1533031
,JINDALSTEL,EQ,       412.35,               5994081404.35,14532585
,JINDRILL,EQ,        96.35,                  1217327.15,12685
,JINDWORLD,EQ,        48.75,                  7890620.05,160690
,JISLDVREQS,BE,        12.70,                   109752.60,8698
,JISLJALEQS,EQ,        19.20,                 27536397.70,1424439
,JITFINFRA,BE,         9.00,                    25734.20,2799
,JIYAECO,BE,         5.95,                   133128.40,22422
,JKCEMENT,EQ,      2990.70,                 61557827.15,20554
,JKIL,EQ,       184.65,                 29181183.10,156623
,JKLAKSHMI,EQ,       443.95,                562864983.10,1239593
,JKPAPER,EQ,       146.30,                165068515.65,1125164
,JKTYRE,EQ,       119.30,                 65074790.25,541446
,JMA,EQ,        42.20,                  2927868.90,66919
,JMCPROJECT,EQ,        83.80,                 16845145.50,201833
,JMFINANCIL,EQ,        84.20,                 41270287.60,486433
,JMTAUTOLTD,BE,         2.55,                   169382.45,66558
,JOCIL,EQ,       159.65,                  2310143.15,14444
,JPASSOCIAT,EQ,         8.05,                118734264.45,14608508
,JPINFRATEC,EQ,         1.60,                  1152028.80,720018
,JPPOWER,EQ,         3.20,                 69054990.35,21577038
,JSL,EQ,        79.60,                290387752.40,3660046
,JSLHISAR,EQ,       138.65,                118455148.65,857757
,JSWENERGY,EQ,       100.45,               4624948106.75,47767621
,JSWHL,EQ,      3963.45,                 10415160.10,2577
,JSWISPL,EQ,        34.95,                 69892868.05,2009735
,JTEKTINDIA,EQ,        85.65,                  9758751.10,113632
,JUBLFOOD,EQ,      2881.35,               1042682853.15,361561
,JUBLINDS,EQ,       213.20,                  8453471.40,39922
,JUBLINGREA,EQ,       333.85,                232295354.90,704343
,JUBLPHARMA,EQ,       735.95,                207778779.05,286001
,JUMPNET,EQ,        10.55,                  5029055.05,476824
,JUNIORBEES,EQ,       369.62,                 14617207.11,39517
,JUSTDIAL,EQ,       955.45,               2814880853.35,2930212
,JYOTHYLAB,EQ,       146.75,                 43158854.40,293189
,JYOTISTRUC,BZ,         6.40,                   105843.20,16538
,KABRAEXTRU,EQ,       178.00,                 14785946.85,81425
,KAJARIACER,EQ,       959.25,                199082668.75,207749
,KAKATCEM,EQ,       188.35,                 19139587.75,101429
,KALPATPOWR,EQ,       384.85,                 71085318.25,182501
,KALYANIFRG,BE,       188.00,                    99306.60,530
,KALYANKJIL,EQ,        71.00,                168583530.40,2357516
,KAMATHOTEL,EQ,        30.25,                   859745.65,28313
,KAMDHENU,EQ,       154.55,                 12278977.00,78442
,KANANIIND,EQ,         4.65,                    94319.15,20750
,KANORICHEM,BE,       118.05,                 12403562.00,105696
,KANPRPLA,EQ,       147.10,                  1226524.75,8360
,KANSAINER,EQ,       596.00,                 73480858.05,123439
,KAPSTON,BE,        99.95,                     3963.95,41
,KARDA,EQ,       125.75,                 14847078.05,117140
,KARMAENG,BE,        13.80,                    32987.35,2433
,KARURVYSYA,EQ,        59.50,                239578849.20,4015324
,KAUSHALYA,EQ,         1.55,                     7955.95,5007
,KAYA,EQ,       278.85,                 23163118.30,83839
,KCP,EQ,        95.20,                 93285160.40,964906
,KCPSUGIND,EQ,        15.75,                 11008754.70,690523
,KDDL,EQ,       283.75,                  2863612.45,10301
,KDDL-RE,BE,        59.20,                   289090.20,4888
,KEC,EQ,       428.00,                 58248738.20,135914
,KECL,EQ,        13.30,                   673450.50,50400
,KEERTI,EQ,        24.10,                  5009471.10,206974
,KEI,EQ,       543.50,                199241527.45,365006
,KELLTONTEC,EQ,        71.75,                 54004066.45,761454
,KENNAMET,EQ,      1122.25,                  2240234.90,1992
,KERNEX,BE,        56.65,                  2018962.00,35599
,KESORAMIND,EQ,        77.45,                172550713.60,2156910
,KEYFINSERV,EQ,        57.35,                   211397.25,3666
,KGL,BZ,          .20,                  1957161.60,9577581
,KHADIM,EQ,       150.45,                 12527854.70,82103
,KHAICHEM,EQ,        24.55,                  2679174.70,109231
,KHANDSE,EQ,        15.30,                   148142.60,10016
,KICL,EQ,      1521.20,                  1595889.10,1051
,KILITCH,EQ,       117.45,                 59790938.70,540751
,KINGFA,EQ,       618.75,                  3734727.60,6037
,KIOCL,EQ,       158.35,                 21196270.95,130809
,KIRIINDUS,EQ,       439.45,                 41535927.65,94777
,KIRLFER,EQ,       193.50,                 27209532.10,138876
,KIRLOSBROS,EQ,       246.65,                 15455112.80,62515
,KIRLOSENG,EQ,       171.20,                 21448535.25,124124
,KIRLOSIND,EQ,      1354.95,                   980074.80,729
,KITEX,EQ,       101.10,                  4017378.45,39697
,KKCL,EQ,       850.65,                  1094406.60,1286
,KMSUGAR,EQ,        12.50,                  5244880.60,416238
,KNRCON,EQ,       211.80,                162582922.90,749078
,KOKUYOCMLN,EQ,        57.10,                  3137346.70,54930
,KOLTEPATIL,EQ,       243.70,                 11605194.60,47433
,KOPRAN,EQ,       120.35,                 57871688.90,482293
,KOTAKBKETF,EQ,       327.59,                 52221680.85,159103
,KOTAKGOLD,EQ,       407.80,                 15671376.70,38443
,KOTAKIT,EQ,        27.35,                   116085.35,4270
,KOTAKNIFTY,EQ,       154.91,                 20974813.07,135391
,KOTAKNV20,EQ,        82.10,                   834809.92,10139
,KOTAKPSUBK,EQ,       214.89,                 13336157.08,61750
,KOTARISUG,EQ,        27.55,                 16490352.10,593632
,KOTHARIPET,EQ,        26.65,                   526237.25,19977
,KOTHARIPRO,EQ,        65.05,                   291881.75,4486
,KPITTECH,EQ,       194.10,                207754504.45,1082181
,KPRMILL,EQ,      1098.10,                 48644187.40,43876
,KRBL,EQ,       191.80,                 65475010.60,340720
,KREBSBIO,EQ,       114.05,                  8113331.90,70001
,KRIDHANINF,EQ,         3.85,                   142498.20,36666
,KRISHANA,EQ,        89.30,                   255322.60,2865
,KSB,EQ,       933.70,                118789342.30,128348
,KSCL,EQ,       556.90,                222353544.00,399380
,KSL,EQ,       357.45,                 66963100.20,186249
,KSOLVES,SM,       748.00,                   668400.00,900
,KTKBANK,EQ,        64.20,                105964493.85,1647955
,KUANTUM,EQ,        66.70,                  5111369.60,77736
,L&TFH,EQ,        98.05,                648617545.05,6590195
,L&TFINANCE,NK,      1010.01,                    37371.27,37
,L&TFINANCE,NC,      1100.00,                     5500.00,5
,L&TFINANCE,NM,      1195.01,                     3585.03,3
,L&TFINANCE,NG,      1200.00,                   300000.00,250
,L&TFINANCE,Y9,      1095.33,                   373846.89,341
,L&TFINANCE,NA,      1210.01,                     6050.05,5
,L&TFINANCE,NE,      1061.55,                   327472.98,314
,L&TFINANCE,NY,      1060.00,                    81020.00,77
,L&TFINANCE,Y1,      1118.00,                     1118.00,1
,L&TFINANCE,Y3,      1010.17,                   136629.55,135
,L&TFINANCE,Y7,      1075.00,                   116021.90,108
,LAKPRE,BZ,         3.95,                     1367.50,350
,LALPATHLAB,EQ,      3137.00,               2484663515.45,782599
,LAMBODHARA,EQ,        56.60,                  2818072.55,49352
,LAOPALA,EQ,       217.50,                  6507490.95,29757
,LASA,EQ,        66.50,                 12911057.55,192857
,LAURUSLABS,EQ,       421.40,               1536800959.90,3671915
,LAXMIMACH,EQ,      6672.00,                 19808827.35,2966
,LCCINFOTEC,EQ,         4.15,                   129583.75,31225
,LEMONTREE,EQ,        35.00,                 25600168.75,725433
,LFIC,EQ,        80.55,                    53780.30,666
,LGBBROSLTD,EQ,       315.85,                 10576020.90,33482
,LGBFORGE,BE,         3.80,                   302887.40,79499
,LGHL,SM,        15.50,                   248000.00,16000
,LIBAS,BE,        46.25,                  1005717.65,22165
,LIBERTSHOE,EQ,       129.70,                  6859407.45,52718
,LICHSGFIN,EQ,       415.70,                941270940.60,2252712
,LICNETFGSC,EQ,        21.77,                    24166.17,1106
,LICNETFN50,EQ,       160.09,                   133280.62,832
,LICNETFSEN,EQ,       558.00,                   175516.12,318
,LICNFNHGP,EQ,       157.41,                   109159.61,696
,LIKHITHA,EQ,       398.40,                 63967113.00,163681
,LINCOLN,EQ,       240.20,                 54522537.65,226494
,LINCPEN,EQ,       152.80,                   240914.60,1584
,LINDEINDIA,EQ,      1826.60,                108484420.70,59603
,LIQUIDBEES,EQ,       999.99,                709710866.12,709711
,LIQUIDETF,EQ,      1000.00,                 39755171.20,39755
,LOKESHMACH,BE,        41.45,                   415660.60,10028
,LOTUSEYE,EQ,        44.35,                  2579422.30,58435
,LOVABLE,EQ,        87.85,                  2260838.45,25644
,LPDC,BE,         2.00,                    27675.90,13928
,LSIL,BE,         1.20,                  3255966.45,2737014
,LTMFEOF2R,MF,        13.42,                    33550.00,2500
,LTTS,EQ,      2911.85,               3531127323.40,1182422
,LUMAXIND,EQ,      1627.60,                  5209889.60,3238
,LUMAXTECH,EQ,       169.30,                 65860029.15,388205
,LUXIND,EQ,      1938.95,                392536869.00,205931
,LXCHEM,EQ,       194.00,                370171236.05,1879182
,LYKALABS,BE,        27.35,                   790629.25,28598
,LYPSAGEMS,EQ,         4.35,                    49748.60,11380
,M&MFIN,EQ,       192.90,               1349549956.95,6987369
,M&MFIN,N3,      1610.00,                    64400.00,40
,M&MFIN,N2,      1180.00,                  1268578.00,1065
,M100,EQ,        25.80,                  1977042.86,76906
,M14RG,MF,        10.21,                   139237.00,13700
,M17RD,MF,         8.13,                   150975.00,18500
,M17RG,MF,         7.76,                    15520.00,2000
,M50,EQ,       145.95,                    24876.80,169
,MAANALU,EQ,       162.75,                 30230192.50,180138
,MACPOWER,BE,        86.10,                   105128.45,1200
,MADHAV,EQ,        48.60,                   425972.10,8820
,MADHUCON,BE,         5.20,                    56262.75,10657
,MADRASFERT,BE,        26.30,                  1072849.40,40604
,MAESGETF,EQ,        25.59,                   217355.53,8509
,MAGADSUGAR,EQ,       108.70,                  7535791.65,68484
,MAGMA,EQ,       117.35,                 40127845.45,341042
,MAGMA,N6,      1098.99,                     1098.99,1
,MAGNUM,BE,         4.75,                    11000.40,2278
,MAHABANK,EQ,        24.75,               1317769642.00,55300181
,MAHAPEXLTD,BE,        70.00,                   765915.10,11256
,MAHASTEEL,EQ,        86.65,                  2037146.00,23466
,MAHEPC,EQ,       146.00,                  9077874.00,62162
,MAHESHWARI,EQ,        88.35,                  3383284.25,37592
,MAHICKRA,SM,        80.15,                   120225.00,1500
,MAHINDCIE,EQ,       163.65,                 35887344.00,218384
,MAHLIFE,EQ,       530.35,                 88970455.85,167909
,MAHLOG,EQ,       538.80,                 15485315.45,28722
,MAHSCOOTER,EQ,      3527.10,                 18440949.45,5166
,MAHSEAMLES,EQ,       281.20,                 11954206.00,42092
,MAITHANALL,EQ,       729.40,                157968836.60,218714
,MAJESCO,BE,        67.50,                 12853545.60,190532
,MALUPAPER,EQ,        26.40,                   252161.30,9481
,MAN50ETF,EQ,       151.85,                 10502935.80,69236
