,02-Aug-2021
The Nifty witnessed an intraday movement of about 58.25 points.The closing index was 0.77 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 66848.9
, Traded Quantity (in Lakhs), 29942.47
, Number of Trades, 23059355
, Total Market Capitalisation (Rs. Crores), 23581999.1

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     15763.05,     15874.90,     15892.90,     15834.65,     15885.15,122.1
,NIFTY50 EQL Wgt,     17858.85,     17981.90,     18017.60,     17932.60,     18005.50,146.65
,NIFTY100 EQL Wgt,     19140.55,     19263.70,     19323.50,     19210.20,     19312.10,171.55
,NIFTY100 LowVol30,     12337.95,     12406.50,     12415.90,     12369.45,     12397.70,59.75
,NIFTY Alpha 50,     28513.05,     28792.30,     28864.25,     28687.30,     28778.80,265.75
,NIFTY MIDCAP 150,     10506.15,     10574.30,     10651.65,     10567.60,     10644.90,138.75
,NIFTY SMLCAP 50,      5292.50,      5329.80,      5349.75,      5314.60,      5343.35,50.85
,NIFTY SMLCAP 250,      9131.30,      9207.25,      9234.35,      9186.60,      9206.20,74.9
,NIFTY MIDSML 400,     10007.90,     10078.70,     10127.90,     10071.60,     10124.00,116.1
,NIFTY200 QUALTY30,     13745.75,     13832.30,     13841.55,     13783.60,     13818.70,72.95
,Nifty FinSrv25 50,     16636.85,     16751.60,     16797.75,     16692.05,     16762.30,125.45
,NIFTY AlphaLowVol,     16112.75,     16201.50,     16252.40,     16162.80,     16204.10,91.35
,Nifty200Momentm30,     18737.05,     18873.40,     18979.70,     18755.20,     18936.45,199.4
,Nifty100ESGSecLdr,      2677.00,      2695.50,      2699.40,      2688.30,      2698.15,21.15
,Nifty IT,     30480.05,     30681.95,     30832.30,     30547.00,     30803.00,322.95
,Nifty Next 50,     39363.65,     39607.60,     39757.20,     39485.95,     39721.35,357.7
,Nifty Bank,     34584.35,     34760.90,     34861.75,     34588.25,     34710.00,125.65
,NIFTY MIDCAP 100,     27815.25,     27984.45,     28274.65,     27973.55,     28250.40,435.15
,Nifty 500,     13664.25,     13759.80,     13789.90,     13732.85,     13783.70,119.45
,Nifty 100,     16040.15,     16151.80,     16174.95,     16112.80,     16166.95,126.8
,Nifty Midcap 50,      7658.40,      7704.10,      7785.30,      7688.05,      7778.85,120.45
,Nifty Realty,       398.65,       400.65,       420.75,       400.10,       417.75,19.1
,Nifty Infra,      4432.30,      4460.35,      4503.30,      4450.35,      4500.00,67.7
,Nifty Energy,     18934.15,     19045.90,     19252.45,     18982.05,     19229.15,295
,Nifty FMCG,     36051.90,     36250.15,     36385.45,     36123.70,     36199.95,148.05
,Nifty MNC,     17762.40,     17883.20,     17994.40,     17866.00,     17957.65,195.25
,Nifty Pharma,     14425.30,     14516.00,     14588.65,     14381.65,     14474.95,49.65
,Nifty PSE,      3584.95,      3609.90,      3638.15,      3589.75,      3632.25,47.3
,Nifty PSU Bank,      2441.35,      2462.50,      2478.85,      2454.95,      2461.90,20.55
,Nifty Serv Sector,     21930.60,     22080.90,     22091.45,     21981.55,     22058.05,127.45
,India VIX,12.8025,12.8025,13.0900,11.5175,12.8050,0.0025
,Nifty Auto,     10048.50,     10162.75,     10190.30,     10114.10,     10183.45,134.95
,Nifty Metal,      5770.35,      5815.65,      5832.35,      5752.70,      5781.30,10.95
,Nifty Media,      1796.00,      1808.25,      1811.20,      1783.10,      1796.70,.7
,NIFTY SMLCAP 100,     10522.10,     10609.40,     10634.60,     10578.15,     10617.45,95.35
,Nifty 200,      8396.15,      8453.60,      8475.40,      8435.50,      8471.15,75
,Nifty Div Opps 50,      3402.85,      3422.75,      3435.00,      3414.60,      3432.30,29.45
,Nifty Commodities,      5387.05,      5416.45,      5459.65,      5390.25,      5448.00,60.95
,Nifty Consumption,      6372.35,      6418.55,      6430.80,      6407.80,      6424.15,51.8
,Nifty Fin Service,     16468.65,     16577.95,     16603.45,     16484.55,     16539.55,70.9
,Nifty50 Div Point,        99.58,       100.57,       100.57,       100.57,       100.57,.99
,Nifty100 Liq 15,      4088.10,      4115.90,      4125.85,      4104.25,      4113.95,25.85
,Nifty CPSE,      2043.00,      2049.00,      2052.10,      2036.35,      2045.75,2.75
,Nifty GrowSect 15,      7464.50,      7515.85,      7530.20,      7491.45,      7510.20,45.7
,Nifty50 PR 2x Lev,      7443.70,      7547.30,      7563.90,      7513.10,      7557.00,113.3
,Nifty50 PR 1x Inv,       279.55,       277.60,       278.25,       277.30,       277.45,-2.1
,Nifty50 TR 2x Lev,     10061.85,     10203.10,     10225.60,     10156.90,     10216.20,154.35
,Nifty50 TR 1x Inv,       240.55,       238.90,       239.45,       238.60,       238.75,-1.8
,Nifty50 Value 20,      8173.45,      8222.35,      8248.05,      8197.70,      8241.35,67.9
,Nifty Mid Liq 15,      6387.35,      6425.20,      6503.85,      6410.35,      6498.10,110.75
,Nifty Pvt Bank,     17975.85,     18055.70,     18130.95,     17980.70,     18036.65,60.8
,NIFTY100 Qualty30,      3634.95,      3660.35,      3661.25,      3647.70,      3655.50,20.55
,Nifty GS 8 13Yr,      2261.84,      2262.22,      2265.04,      2262.22,      2264.76,2.92
,Nifty GS 10Yr,      2041.77,      2042.12,      2043.80,      2042.12,      2042.88,1.11
,Nifty GS 10Yr Cln,       939.21,       939.21,       939.99,       939.21,       939.56,.35
,Nifty GS 4 8Yr,      2434.30,      2434.69,      2437.03,      2434.69,      2436.03,1.73
,Nifty GS 11 15Yr,      2414.79,      2415.23,      2419.38,      2415.23,      2418.07,3.28
,Nifty GS 15YrPlus,      2591.89,      2592.40,      2595.51,      2592.40,      2595.00,3.11
,Nifty GS Compsite,      2315.65,      2316.05,      2319.07,      2316.05,      2318.04,2.39

,ADVANCES,1329
,DECLINES,709
,UNCHANGED,69

,Total securities that have hit their price bands today,432

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,IRCTC,EQ,      2331.30,      2468.90,5.9,1815.96
,HBANKETF,EQ,       345.41,                   688704.87,1986
,HBLPOWER,EQ,        51.70,                 30049224.40,577986
,HBSL,EQ,        26.70,                   981013.45,37104
,HCC,EQ,        11.50,                 61248143.15,5244505
,HCG,EQ,       257.75,                262500814.65,1016756
,HCL-INSYS,EQ,        15.40,                  8406230.95,538979
,HDFC,W3,       681.50,                 35903160.00,52200
,HDFCMFGETF,EQ,        42.62,                 13665462.84,320331
,HDFCNIFETF,EQ,       169.61,                  7023634.20,41459
,HDFCSENETF,EQ,       569.11,                  1459910.82,2566
,HDIL,BZ,         5.55,                  2163441.40,394390
,HEG,EQ,      2347.55,               1208522066.10,513824
,HEIDELBERG,EQ,       268.05,                 88284864.10,330608
,HEMIPROP,EQ,       145.50,                247393673.30,1694454
,HEOFRG1126,MF,        12.00,                    96000.00,8000
,HERANBA,EQ,       802.70,                121377173.75,149935
,HERCULES,EQ,       162.15,                 30717792.05,189210
,HERITGFOOD,EQ,       495.60,                 93990638.60,191030
,HESTERBIO,EQ,      2419.85,                 23359616.05,9638
,HEXATRADEX,EQ,       133.85,                   611025.25,4565
,HFCL,BE,        74.20,                257402806.60,3410171
,HGINFRA,EQ,       541.55,                356338192.60,656048
,HGS,BE,      3016.50,                138251014.55,45824
,HIKAL,EQ,       549.65,                271781972.20,491046
,HIL,EQ,      6587.15,                861649231.60,130543
,HILTON,EQ,        14.40,                  1640439.25,114495
,HIMATSEIDE,BE,       265.95,                 59500458.50,221121
,HINDCOMPOS,EQ,       343.25,                  5185767.55,15166
,HINDCON,EQ,        72.00,                  6728947.90,91998
,HINDCOPPER,EQ,       153.00,                823705503.40,5328757
,HINDMOTORS,EQ,         8.60,                  1599937.45,186343
,HINDNATGLS,BE,        45.40,                  2256679.65,49735
,HINDOILEXP,EQ,       150.90,               1012155346.20,7229682
,HIRECT,EQ,       164.85,                  6966462.20,42770
,HISARMETAL,EQ,       148.60,                 10020382.55,67257
,HITECH,EQ,       693.65,                 66460458.15,94761
,HITECHCORP,EQ,       246.00,                  2267749.45,9156
,HITECHGEAR,EQ,       356.25,                 10691317.60,29922
,HLEGLAS,EQ,      3429.80,                 12954430.05,3780
,HLVLTD,EQ,        10.25,                  8946984.60,872710
,HMT,BZ,        33.35,                   501474.25,15060
,HMVL,EQ,        89.25,                 25507640.80,287622
,HNDFDS,BE,      1936.20,                  4920148.05,2547
,HNGSNGBEES,EQ,       334.27,                  1243343.91,3729
,HOMEFIRST,EQ,       594.30,                 87444896.30,146761
,HONAUT,EQ,     42308.55,                114509649.20,2692
,HONDAPOWER,EQ,      1216.70,                 11532377.65,9517
,HOTELRUGBY,BE,         4.65,                    30416.50,6310
,HOVS,BE,        79.15,                  1575404.05,21139
,HPIL,SM,        52.00,                   156000.00,3000
,HPL,EQ,        82.50,                 15396098.20,184327
,HSCL,EQ,        51.45,                304525844.75,5884864
,HSIL,EQ,       254.85,                 73183812.00,288380
,HTMEDIA,EQ,        30.80,                 18528537.05,596093
,HUBTOWN,EQ,        39.80,                 23580999.40,598921
,HUDCO,EQ,        45.15,                134922116.10,2984876
,HUDCO,NE,      1437.07,                  1292593.15,898
,HUDCO,N2,      1215.90,                    30397.50,25
,HUDCO,N9,      1260.00,                  1870369.00,1489
,HUDCO,N8,      1242.00,                   973911.20,785
,HUDCO,N3,      1054.80,                  1819712.15,1725
,HUDCO,N5,      1189.00,                    23780.00,20
,HUDCO,ND,      1303.85,                  1319776.50,1012
,HUDCO,N7,      1163.00,                    23260.00,20
,HUDCO,N4,      1071.75,                  1286040.00,1200
,HUHTAMAKI,EQ,       310.80,                 36484989.75,118190
,IBMFNIFTY,EQ,       158.51,                    84195.31,528
,IBREALEST,EQ,       157.60,               2439824293.60,15402234
,IBUCCREDIT,N6,      1066.00,                    53300.00,50
,IBUCCREDIT,NB,       933.00,                     4665.00,5
,IBULHSGFIN,EQ,       287.00,               6743764465.70,23615481
,IBULHSGFIN,NE,      1000.00,                    50000.00,50
,IBULHSGFIN,N6,      1065.01,                     8520.08,8
,IBULHSGFIN,N7,      1505.10,                   149004.90,99
,IBULHSGFIN,NA,       999.52,                   497839.50,490
,IBULHSGFIN,N8,       990.00,                     6930.00,7
,ICDSLTD,BE,        40.85,                     7761.50,190
,ICEMAKE,EQ,        85.35,                  1209081.60,14126
,ICICI500,EQ,       227.59,                   669182.07,2951
,ICICIALPLV,EQ,       163.96,                   726088.63,4428
,ICICIB22,EQ,        40.57,                962816672.51,23763564
,ICICIBANKN,EQ,       345.69,                  2758407.65,7956
,ICICIBANKP,EQ,       178.41,                  1330103.20,7461
,ICICIGOLD,EQ,        42.47,                  5529080.78,129915
,ICICILIQ,EQ,       999.99,                  8568667.41,8567
,ICICILOVOL,EQ,       131.18,                  6800333.74,51874
,ICICIM150,EQ,       107.08,                  3874508.99,36033
,ICICIMCAP,EQ,        97.58,                   622925.84,6382
,ICICINF100,EQ,       175.18,                  1050434.11,6006
,ICICINIFTY,EQ,       169.91,                 16523540.09,97212
,ICICINV20,EQ,        87.43,                  1493355.99,17111
,ICICINXT50,EQ,        40.38,                  2394235.48,59046
,ICICIPHARM,EQ,        89.61,                  1654632.70,18507
,ICICISENSX,EQ,       572.11,                   822409.01,1435
,ICICITECH,EQ,       312.82,                 59815722.74,191749
,ICIL,EQ,       272.75,                154111132.00,564288
,ICRA,EQ,      3737.10,                 51644617.80,13700
,IDBI,EQ,        37.80,                280509146.90,7374126
,IDBIGOLD,EQ,      4423.45,                   323595.80,73
,IDEA,EQ,         8.25,               1481559738.60,177255904
,IDFC,EQ,        57.25,                578768481.60,10207732
,IDFCFIRSTB,EQ,        51.85,               4768317401.80,94162013
,IDFCFIRSTB,NB,      5151.06,                    61808.48,12
,IDFCFIRSTB,N9,      5270.00,                    31635.00,6
,IDFCFIRSTB,NA,     11400.00,                   159374.85,14
,IDFCFIRSTB,NC,     10930.00,                   237379.13,22
,IDFNIFTYET,EQ,       166.33,                    26981.15,162
,IEX,EQ,       432.60,                631479039.75,1449980
,IFBAGRO,EQ,       608.30,                 15793264.70,25978
,IFBIND,EQ,      1026.00,                 39958955.95,38957
,IFCI,EQ,        14.60,                 56584541.65,3879150
,IFCI,NH,      1083.95,                  1033644.30,958
,IFCI,NL,      1058.90,                   116479.00,110
,IFCI,NF,      1065.00,                    19170.00,18
,IFGLEXPOR,EQ,       417.80,                 24757250.05,59206
,IGARASHI,EQ,       537.20,                 47907351.10,88793
,IGPL,EQ,       709.55,                101121410.95,142035
,IIFCL,N4,      1420.00,                   120862.05,85
,IIFCL,N2,      1155.00,                   292925.00,255
,IIFL,N7,      1024.99,                   401661.28,392
,IIFL,N2,      1051.00,                   112660.00,107
,IIFL,N4,      1027.99,                   644820.80,630
,IIFL,NA,      1201.30,                   108117.00,90
,IIFL,NE,       999.98,                   549972.70,550
,IIFL,BE,       303.40,                 30563235.40,100772
,IIFL,NF,       994.74,                  1059511.16,1065
,IIFL,NG,       991.00,                    77172.35,79
,IIFL,NB,      1037.25,                    57048.75,55
,IIFLSEC,EQ,       114.45,                123514329.60,1067786
,IIFLWAM,EQ,      1432.50,                 85393515.90,59658
,IITL,EQ,        69.30,                   172839.30,2472
,IL&FSENGG,BZ,         5.40,                   579028.95,109847
,IL&FSTRANS,BZ,         5.00,                   113465.00,22693
,IMAGICAA,EQ,         8.65,                   631593.80,73705
,IMFA,EQ,       909.40,                246396043.30,264023
,IMPAL,EQ,       829.50,                 11030520.90,13371
,IMPEXFERRO,BE,         1.10,                    34744.20,32205
,INCREDIBLE,BE,        33.45,                  1694441.10,50552
,INDBANK,EQ,        31.70,                  3267680.50,102522
,INDHOTEL,EQ,       147.45,                342095780.45,2326677
,INDIACEM,EQ,       193.10,                338261222.60,1736829
,INDIAGLYCO,EQ,       713.30,                263067862.65,370436
,INDIAMART,EQ,      7268.15,                398262843.60,54780
,INDIANB,EQ,       139.30,                211016608.00,1508012
,INDIANCARD,BE,       213.20,                   684325.00,3191
,INDIANHUME,EQ,       245.50,                103268572.95,425547
,INDIGOPNTS,EQ,      2618.70,                 65520460.40,24960
,INDIGRID,IV,       143.53,                 38118049.20,267057
,INDIGRID,NJ,      1047.50,                  3908842.30,3734
,INDIGRID,NL,      1060.00,                     5300.00,5
,INDLMETER,EQ,        14.00,                   460258.30,32860
,INDNIPPON,EQ,       408.90,                 28531823.80,69049
,INDOCO,EQ,       473.65,                782020341.85,1641105
,INDORAMA,BE,        54.60,                  5312067.75,98148
,INDOSOLAR,BZ,         3.00,                   557438.70,188378
,INDOSTAR,EQ,       332.55,                 18523995.50,55388
,INDOTECH,BE,       224.65,                  2793421.55,12561
,INDOTHAI,EQ,        69.95,                  2725077.30,38335
,INDOWIND,BE,         7.10,                   415567.40,59278
,INDRAMEDCO,EQ,        82.70,                 20825248.50,250600
,INDSWFTLAB,EQ,        96.55,                256524069.60,2567549
,INDSWFTLTD,EQ,         7.60,                    14736.40,1939
,INDTERRAIN,EQ,        41.95,                  5925897.30,139963
,INDUSTOWER,EQ,       223.10,                669888798.75,3006922
,INEOSSTYRO,EQ,      1426.55,                318056143.60,221751
,INFIBEAM,EQ,        44.00,                265656115.10,5993291
,INFOBEAN,BE,       472.95,                 19619264.00,41486
,INFRABEES,EQ,       464.41,                   939717.12,2029
,INGERRAND,EQ,       997.85,                 20246943.70,20197
,INNOVANA,SM,       200.50,                   798950.00,4000
,INNOVATIVE,SM,        18.00,                   156600.00,9000
,INOXLEISUR,EQ,       322.90,                174925855.10,539773
,INOXWIND,EQ,       136.35,                 91540709.75,658485
,INSECTICID,EQ,       819.85,                182712411.35,223361
,INSPIRISYS,BE,        68.50,                  1041521.40,15475
,INTEGRA,BE,         4.65,                   233690.40,50256
,INTELLECT,EQ,       737.10,                238074725.15,320001
,INTENTECH,EQ,       104.80,                 31517961.55,297759
,INVENTURE,EQ,         3.55,                  8101271.35,2277387
,IOB,EQ,        24.05,                235459498.90,9701173
,IOLCP,EQ,       671.55,                415242585.55,615889
,IPCALAB,EQ,      2101.55,                428406487.75,204139
,IPL,EQ,       335.80,                684102085.20,2032748
,IRB,EQ,       163.70,                223852522.80,1358757
,IRBINVIT,IV,        58.83,                 11753275.00,200000
,IRCON,EQ,        44.90,                202112246.60,4498871
,IRCTC,EQ,      2468.90,              18159639087.05,7333311
,IREDA,N2,      1632.00,                     1632.00,1
,IREDA,N5,      1299.00,                    12990.00,10
,IRFC,EQ,        23.30,                442469526.15,18872464
,IRFC,NA,      1277.77,                   796453.85,617
,IRFC,NI,      1160.00,                   409468.00,353
,IRFC,NJ,      1251.23,                  1689173.10,1350
,IRFC,NE,      1296.50,                    27357.25,21
,IRFC,NK,      1333.00,                   637174.00,478
,IRFC,N6,      1066.00,                    73514.84,67
,IRFC,N1,      1085.00,                   456430.00,420
,IRFC,N3,      1128.99,                    22579.80,20
,IRFC,N9,      1123.00,                   106684.00,95
,IRFC,NO,      1266.00,                  3668868.00,2898
,IRISDOREME,BE,       189.25,                  2113277.20,11157
,ISEC,EQ,       744.55,               1055515958.10,1410465
,ISFT,EQ,       111.35,                  8328947.60,73675
,ISGEC,EQ,       822.00,                232479268.70,283794
,ISMTLTD,BE,        28.65,                  3792130.05,133149
,ITDC,EQ,       397.25,                 63852773.55,159129
,ITDCEM,EQ,        86.60,                 32923328.15,379746
,ITI,EQ,       132.10,                218743445.70,1654705
,IVC,EQ,         9.05,                  4942641.60,547887
,IVP,EQ,       127.45,                  3515885.05,28884
,IVZINGOLD,EQ,      4327.00,                   404313.15,93
,IVZINNIFTY,EQ,      1719.55,                    10339.60,6
,IWEL,BE,       866.45,                  3000695.85,3466
,IZMO,EQ,       135.00,                103436816.25,729942
,J&KBANK,EQ,        38.95,                139677197.10,3573178
,JAGRAN,EQ,        69.65,                 62302252.30,902251
,JAGSNPHARM,EQ,       194.45,                105944406.70,549674
,JAIBALAJI,EQ,        65.70,                 22494079.05,324682
,JAICORPLTD,EQ,       153.85,                208661062.75,1352181
,JAINSTUDIO,BZ,         2.80,                     2800.00,1000
,JALAN,SM,         5.95,                    35700.00,6000
,JAMNAAUTO,EQ,        89.45,                 63911893.90,715364
,JASH,EQ,       549.10,                  9768217.20,17921
,JAYAGROGN,EQ,       282.70,                 61812822.40,219240
,JAYBARMARU,EQ,       217.40,                 23121292.35,104642
,JAYNECOIND,BE,        24.50,                 11482901.75,475760
,JAYSREETEA,EQ,       127.55,                 38108239.90,295451
,JBCHEPHARM,EQ,      1798.35,                177397782.40,99088
,JBFIND,BE,        34.85,                 31362460.65,894715
,JBMA,EQ,       489.00,                 21892492.55,44700
,JCHAC,EQ,      2297.85,                 24425904.45,10599
,JETAIRWAYS,BZ,        85.65,                 11451938.20,132716
,JETFREIGHT,SM,        32.80,                   131200.00,4000
,JHS,EQ,        26.25,                  9985150.60,383255
,JIKIND,BE,          .55,                    67793.40,117652
,JINDALPHOT,EQ,        73.35,                   416601.35,5669
,JINDALPOLY,EQ,       998.15,                172571404.10,169592
,JINDALSAW,EQ,       138.65,                584965676.20,4147952
,JINDALSTEL,EQ,       424.50,               3144631499.65,7334357
,JINDCOT,BE,         3.00,                     4330.00,1450
,JINDRILL,EQ,       141.45,                 47205612.35,333425
,JINDWORLD,EQ,        74.65,                 28431264.30,378735
,JISLDVREQS,EQ,        20.25,                  1589541.05,78096
,JISLJALEQS,EQ,        32.20,                109861769.05,3409348
,JITFINFRA,BE,        30.15,                   876279.60,29064
,JIYAECO,BE,         5.70,                   373890.05,66032
,JKCEMENT,EQ,      3250.50,                171546582.05,52748
,JKIL,EQ,       219.65,                 64760631.40,292608
,JKLAKSHMI,EQ,       678.60,                450063917.80,659277
,JKPAPER,EQ,       260.90,                569430104.50,2162411
,JKTYRE,EQ,       146.40,                666037238.50,4478809
,JMA,EQ,        75.05,                 25157185.45,340160
,JMCPROJECT,EQ,       125.05,                 43845378.10,352206
,JMFINANCIL,EQ,       102.35,                496681831.65,4772202
,JMTAUTOLTD,EQ,         2.95,                  1788752.35,611504
,JOCIL,EQ,       271.15,                 15439144.50,56439
,JPASSOCIAT,BE,        12.05,                 58310466.85,4895284
,JPINFRATEC,EQ,         2.30,                 14344856.50,6263205
,JPOLYINVST,BE,        39.05,                     5115.55,131
,JPPOWER,EQ,         5.10,                174013867.60,34433758
,JSL,EQ,       158.55,                389208623.30,2434226
,JSLHISAR,EQ,       291.00,                262678608.05,896826
,JSWENERGY,BE,       243.50,               1325678805.05,5406689
,JSWHL,EQ,      5170.40,                 14788039.85,2815
,JSWISPL,BE,        40.50,                 48266531.25,1180446
,JTEKTINDIA,EQ,       117.55,                 42694302.50,360846
,JUBLFOOD,EQ,      3733.95,               1050299229.30,280318
,JUBLINDS,EQ,       402.15,                 26437207.95,65207
,JUBLINGREA,EQ,       614.35,               1309994891.95,2121066
,JUBLPHARMA,EQ,       688.70,                 74255202.65,107668
,JUMPNET,EQ,        10.00,                  8948192.20,889406
,JUNIORBEES,EQ,       416.48,                 34697516.90,83355
,JUSTDIAL,EQ,       966.25,                850626340.30,878442
,JYOTHYLAB,EQ,       171.20,                100747374.70,586623
,JYOTISTRUC,BZ,        13.40,                  2739388.80,204432
,KABRAEXTRU,EQ,       213.55,                 34417352.35,160966
,KAJARIACER,EQ,      1000.45,                201194411.70,201593
,KAKATCEM,EQ,       279.45,                 11134787.30,39958
,KALPATPOWR,EQ,       478.65,                158311729.85,329794
,KALYANIFRG,BE,       215.00,                   270528.90,1271
,KALYANKJIL,EQ,        71.75,                 77476711.70,1081486
,KAMATHOTEL,EQ,        48.55,                  2301066.15,47235
,KAMDHENU,EQ,       184.70,                 49418070.95,264799
,KANANIIND,BE,        11.45,                   243250.80,22008
,KANORICHEM,EQ,       188.60,                 20436762.10,105858
,KANPRPLA,EQ,       283.10,                 14566503.35,50741
,KANSAINER,EQ,       629.20,                 99788254.40,158759
,KAPSTON,BE,        89.05,                   271008.30,3012
,KARDA,BE,       199.90,                 25806046.20,128376
,KARMAENG,EQ,        30.30,                   685598.10,22627
,KARURVYSYA,EQ,        48.70,                 41806219.80,853460
,KAUSHALYA,EQ,         3.50,                   158329.50,45237
,KAVVERITEL,EQ,         2.60,                     1677.00,645
,KAYA,EQ,       499.50,                 29837444.60,58808
,KCP,EQ,       163.75,                 51323122.25,314520
,KCPSUGIND,EQ,        25.60,                  6826645.00,263986
,KDDL,EQ,       368.40,                  3910670.55,10608
,KEC,EQ,       419.20,                234892434.30,561700
,KECL,EQ,        19.05,                  1205877.60,63020
,KEERTI,EQ,        20.55,                   185577.75,9070
,KEI,EQ,       749.30,                928037457.95,1256649
,KELLTONTEC,EQ,        55.70,                 50115737.45,896373
,KENNAMET,EQ,      1264.45,                  8830456.90,6897
,KERNEX,BE,        74.25,                  1292825.45,16959
,KESORAMIND,EQ,        97.85,                208163513.10,2152154
,KEYFINSERV,EQ,        75.90,                  1116358.30,14516
,KHADIM,EQ,       293.45,                 18844952.15,63274
,KHAICHEM,EQ,        77.50,                 29602004.25,379378
,KHAITANLTD,BE,        21.40,                    37557.20,1818
,KHANDSE,EQ,        18.50,                   165720.55,9002
,KHFM,SM,        32.60,                    97800.00,3000
,KICL,EQ,      2043.85,                  6935873.75,3386
,KILITCH,EQ,       214.40,                  7213598.95,32483
,KIMS,EQ,      1274.40,                864216772.45,684320
,KINGFA,EQ,      1109.55,                 12038232.90,10981
,KIOCL,EQ,       299.40,                130738482.75,430816
,KIRIINDUS,EQ,       573.70,                 95200678.20,164626
,KIRLFER,EQ,       308.90,                142082751.65,457820
,KIRLOSBROS,BE,       416.40,                 15290483.05,37155
,KIRLOSENG,EQ,       250.60,                 36195057.75,143597
,KIRLOSIND,EQ,      1699.20,                 77004214.20,45069
,KITEX,EQ,       169.75,                 31003226.50,181609
,KKCL,EQ,       932.75,                  9184624.50,9788
,KKVAPOW,SM,       624.55,                  1717512.50,2750
,KMSUGAR,EQ,        30.40,                 10893427.15,357051
,KNRCON,EQ,       272.00,                231735907.25,844765
,KOKUYOCMLN,EQ,        75.90,                103380512.55,1338039
,KOLTEPATIL,EQ,       265.10,               2205570600.60,8420808
,KOPRAN,BE,       249.20,                 43205738.30,173752
,KOTAKBKETF,EQ,       350.29,                 24841505.96,70854
,KOTAKGOLD,EQ,        41.72,                 13460148.91,321968
,KOTAKIT,EQ,        30.78,                  2150437.51,69905
,KOTAKNIFTY,EQ,       166.83,                  2896849.62,17371
,KOTAKNV20,EQ,        88.82,                   867570.56,9753
,KOTAKPSUBK,EQ,       242.26,                  4997138.10,20648
,KOTARISUG,EQ,        37.75,                  8214534.30,216426
,KOTHARIPET,EQ,        55.20,                141542527.95,2689025
,KOTHARIPRO,BE,       114.50,                  1712593.65,15283
,KPIGLOBAL,EQ,       141.20,                  8960478.40,63463
,KPITTECH,EQ,       296.00,                453546037.25,1532281
,KPRMILL,EQ,      1957.60,                143529274.60,73686
,KRBL,EQ,       275.80,                156879268.90,567880
,KREBSBIO,EQ,       129.65,                 10068701.20,79506
,KRIDHANINF,EQ,         5.50,                   459201.15,83903
,KRISHANA,EQ,       146.50,                  2066553.90,14135
,KSB,EQ,      1187.70,                173350057.10,147812
,KSCL,EQ,       761.35,                593772287.40,786929
,KSL,EQ,       452.45,                544702497.20,1196015
,KSOLVES,SM,       717.55,                 73722080.00,102800
,KTKBANK,EQ,        62.15,                133118661.15,2150272
,KUANTUM,EQ,        94.55,                 16581303.90,175263
,L&TFH,EQ,        89.95,                704930203.25,7872560
,L&TFINANCE,NY,      1065.00,                   254537.54,239
,L&TFINANCE,NI,      1130.00,                   567258.00,502
,L&TFINANCE,Y7,      1071.00,                    85132.50,80
,L&TFINANCE,Y1,      1151.00,                   392485.00,341
,L&TFINANCE,N8,      1038.00,                   425263.98,410
,L&TFINANCE,N7,      1161.95,                     3192.97,3
,L&TFINANCE,NG,      1172.50,                    17587.50,15
,L&TFINANCE,NO,      1066.15,                     9595.35,9
,LAGNAM,SM,        47.80,                  7184700.00,153000
,LAKPRE,BZ,         4.80,                    13796.15,2812
,LALPATHLAB,EQ,      3718.60,               3431167718.70,931470
,LAMBODHARA,BE,       103.85,                  4299171.15,41114
,LAOPALA,EQ,       288.70,                274607230.10,946509
,LASA,EQ,        76.35,                 29297892.10,386698
,LAURUSLABS,EQ,       654.50,               2588616031.30,3944981
,LAXMICOT,SM,        34.15,                  7997400.00,234000
,LAXMIMACH,EQ,      8657.30,                214670369.05,24562
,LCCINFOTEC,EQ,         1.75,                   407850.30,234531
,LEMONTREE,EQ,        40.60,                 67332112.05,1654288
,LFIC,EQ,        80.95,                    37335.45,461
,LGBBROSLTD,EQ,       498.80,                188275225.20,377313
,LGBFORGE,BE,         8.70,                  3228729.05,375445
,LGHL,SM,        15.00,                   480000.00,32000
,LIBAS,EQ,        69.60,                 29027072.10,415380
,LIBERTSHOE,EQ,       177.15,                 51496929.20,287506
,LICHSGFIN,EQ,       407.85,               1620900831.55,3970987
,LICNETFGSC,EQ,        21.93,                    34502.83,1572
,LICNETFN50,EQ,       169.15,                  1513367.91,8940
,LICNETFSEN,EQ,       563.81,                   176044.18,314
,LICNFNHGP,EQ,       162.24,                    61701.37,381
,LIKHITHA,EQ,       402.00,                 37441000.00,93105
,LINCOLN,EQ,       361.75,                 66151533.65,184450
,LINCPEN,EQ,       222.60,                 10626357.65,47689
,LINDEINDIA,EQ,      1753.20,                674621878.85,384579
,LIQUIDBEES,EQ,       999.99,               1278610897.36,1278617
,LIQUIDETF,EQ,       999.99,                 29995010.66,29995
,LODHA,EQ,       918.85,               1540288862.75,1701138
,LOKESHMACH,EQ,        43.95,                  1712617.60,38505
,LOTUSEYE,BE,        47.45,                   384855.60,8279
,LOVABLE,EQ,       126.80,                  9888646.15,78353
,LPDC,BE,         6.10,                  1123424.00,185689
